Log_ID,Customer_ID,Login_Date,App_Page,Session_Duration_Min,Feature_Used
LOG_00002382,CUST_08356,2024-05-11,Cards,29.2,Profile
LOG_00002384,CUST_00033,2023-05-16,Home,8.3,Profile
LOG_00002386,CUST_08424,2023-11-03,Accounts,9.0,Bill Payment
LOG_00002391,CUST_00488,2024-01-08,Payments,15.7,Login
LOG_00002392,CUST_05855,2023-09-07,Cards,3.0,Fund Transfer
LOG_00002393,CUST_06472,2023-07-05,KYC,7.4,Card Management
LOG_00002396,CUST_02056,2026-06-21,Payments,4.0,
LOG_00002398,CUST_04134,2024-01-21,Home,3.8,Login
LOG_00002399,CUST_01181,2023-02-04,KYC,11.0,Card Management
LOG_00002400,CUST_10106,2025-05-28,Payments,12.1,Bill Payment
LOG_00002401,CUST_06592,2024-07-24,Cards,10.3,Bill Payment
LOG_00002404,CUST_01085,2023-01-05,Accounts,5.4,Balance Inquiry
LOG_00002407,CUST_02781,2023-07-20,Home,4.7,Profile
LOG_00002410,CUST_03355,2023-08-24,Home,17.3,Bill Payment
LOG_00002412,CUST_01826,2023-11-24,Transfers,5.2,Fund Transfer
LOG_00002413,CUST_04538,2023-03-09,Accounts,4.0,Fund Transfer
LOG_00002415,CUST_07335,2025-01-07,Loans,14.3,Login
LOG_00002416,CUST_03327,2025-03-30,Profile,8.5,Login
LOG_00002417,CUST_07845,2023-07-14,Transfers,6.6,Profile
LOG_00002424,CUST_01062,2024-09-06,Transfers,15.9,Fund Transfer
LOG_00002430,CUST_04396,2023-08-28,Payments,11.6,KYC Upload
LOG_00002431,CUST_09317,2023-12-05,Loans,5.6,Login
LOG_00002433,CUST_03048,2024-03-03,Transfers,7.8,Fund Transfer
LOG_00002434,CUST_09856,2024-10-01,Cards,13.5,Balance Inquiry
LOG_00002437,CUST_09247,2023-07-03,Home,5.5,KYC Upload
LOG_00002438,CUST_05351,2024-09-20,Accounts,20.5,Fund Transfer
LOG_00002441,CUST_06816,2023-10-03,Accounts,5.9,Balance Inquiry
LOG_00002449,CUST_07768,2024-02-02,Profile,7.1,Login
LOG_00002452,CUST_00084,2023-05-20,Cards,6.7,Balance Inquiry
LOG_00002464,CUST_09134,2023-10-08,Profile,26.9,Bill Payment
LOG_00002468,CUST_05518,2023-06-16,Transfers,5.8,Fund Transfer
LOG_00002469,CUST_10015,2023-12-11,Loans,6.7,Balance Inquiry
LOG_00002470,CUST_01383,2023-02-22,Loans,9.3,Card Management
LOG_00002472,CUST_08626,2023-06-11,KYC,12.1,Balance Inquiry
LOG_00002473,CUST_05478,2023-11-20,Loans,22.3,Profile
LOG_00002476,CUST_01208,2023-08-08,Transfers,4.0,Profile
LOG_00002479,CUST_01171,2023-05-30,Home,6.3,Card Management
LOG_00002482,CUST_08164,2024-12-15,Profile,13.2,Card Management
LOG_00002483,CUST_03928,2025-02-23,Payments,8.1,Balance Inquiry
LOG_00002489,CUST_03586,2023-02-13,Profile,8.8,KYC Upload
LOG_00002492,CUST_08580,2025-11-05,Cards,20.1,Card Management
LOG_00002496,CUST_03166,2024-06-22,Accounts,9.2,KYC Upload
LOG_00002500,CUST_04396,2024-09-08,Loans,13.1,KYC Upload
LOG_00002502,CUST_06455,2025-08-30,Loans,4.6,KYC Upload
LOG_00002504,CUST_05916,2023-02-26,Profile,9.3,Profile
LOG_00002509,CUST_01079,2025-04-25,Transfers,7.7,Profile
LOG_00002510,CUST_06741,2023-02-17,Transfers,8.8,Balance Inquiry
LOG_00002511,CUST_06176,2023-10-06,Accounts,5.5,Fund Transfer
LOG_00002513,CUST_03190,2024-05-04,Accounts,10.3,Login
LOG_00002516,CUST_01928,2024-07-19,Payments,2.0,Bill Payment
LOG_00002517,CUST_05274,2023-11-27,KYC,3.8,Bill Payment
LOG_00002520,CUST_06238,2023-06-14,KYC,2.1,Login
LOG_00002525,CUST_03884,2023-10-06,Home,29.2,Card Management
LOG_00002526,CUST_08106,2023-05-08,Accounts,8.3,Bill Payment
LOG_00002527,CUST_08685,2026-01-26,Home,7.3,Login
LOG_00002529,CUST_06426,2025-07-17,Cards,3.2,Balance Inquiry
LOG_00002532,CUST_07322,2023-04-25,Loans,7.0,Fund Transfer
LOG_00002534,CUST_05892,2023-04-11,Cards,9.0,Balance Inquiry
LOG_00002537,CUST_04997,2024-01-28,Loans,7.4,Fund Transfer
LOG_00002543,CUST_07785,2024-03-22,Profile,8.9,Bill Payment
LOG_00002545,CUST_07709,2025-12-15,Profile,28.7,Profile
LOG_00002547,CUST_01236,2023-03-08,KYC,4.2,Card Management
LOG_00002551,CUST_02675,2023-06-03,Accounts,8.0,Card Management
LOG_00002554,CUST_04602,2024-03-31,Loans,13.2,Login
LOG_00002556,CUST_03616,2025-01-07,Accounts,11.3,Card Management
LOG_00002558,CUST_02434,2023-10-18,Cards,5.1,Login
LOG_00002559,CUST_09112,2024-10-02,Home,4.2,Bill Payment
LOG_00002562,CUST_09754,2024-04-21,Payments,13.4,Card Management
LOG_00002564,CUST_06794,2023-03-07,KYC,13.8,Balance Inquiry
LOG_00002569,CUST_03415,2023-03-08,Payments,5.1,Bill Payment
LOG_00002575,CUST_04310,2023-04-22,Transfers,2.0,Bill Payment
LOG_00002580,CUST_00385,2025-03-10,Accounts,12.1,Fund Transfer
LOG_00002588,CUST_07235,2023-09-09,Home,7.5,Login
LOG_00002589,CUST_00362,2024-06-12,Payments,1.5,Bill Payment
LOG_00002591,CUST_09023,2025-08-06,Loans,12.5,Profile
LOG_00002596,CUST_04250,2023-10-04,Transfers,26.8,Profile
LOG_00002597,CUST_00389,2023-03-10,Loans,8.0,KYC Upload
LOG_00002600,CUST_03419,2025-09-18,Cards,3.5,Fund Transfer
LOG_00002603,CUST_01600,2025-11-08,Loans,14.5,Bill Payment
LOG_00002604,CUST_02729,2023-08-19,Payments,16.6,Card Management
LOG_00002607,CUST_01234,2023-06-15,Transfers,15.5,Profile
LOG_00002608,CUST_00574,2024-09-25,Home,5.7,Balance Inquiry
LOG_00002610,CUST_02472,2025-05-30,KYC,1.8,Profile
LOG_00002613,CUST_07695,2023-12-22,Loans,3.4,Balance Inquiry
LOG_00002619,CUST_05671,2023-08-19,Cards,9.9,Card Management
LOG_00002622,CUST_05000,2023-12-11,Payments,1.2,Balance Inquiry
LOG_00002628,CUST_02057,2023-01-27,Loans,15.8,Card Management
LOG_00002629,CUST_08129,2023-09-19,KYC,7.0,KYC Upload
LOG_00002633,CUST_04030,2024-11-24,Loans,7.5,Balance Inquiry
LOG_00002636,CUST_04343,2025-02-16,Profile,8.6,Profile
LOG_00002639,CUST_02863,2026-02-05,Payments,11.6,Card Management
LOG_00002640,CUST_00413,2024-01-05,Payments,12.3,Balance Inquiry
LOG_00002642,CUST_02097,2023-06-28,KYC,9.2,Card Management
LOG_00002643,CUST_01078,2023-07-19,Accounts,10.6,Card Management
LOG_00002644,CUST_05429,2024-05-26,Cards,4.6,Login
LOG_00002648,CUST_03413,2024-04-01,Cards,2.3,Bill Payment
LOG_00002651,CUST_09244,2023-02-28,Loans,10.1,Bill Payment
LOG_00002652,CUST_02217,2025-01-12,Cards,18.7,Login
LOG_00002656,CUST_04268,2024-01-17,Profile,3.7,KYC Upload
LOG_00002658,CUST_10059,2023-04-12,Profile,18.5,Bill Payment
LOG_00002662,CUST_08104,2023-10-24,Home,3.0,Profile
LOG_00002664,CUST_07204,2024-04-17,KYC,16.3,KYC Upload
LOG_00002665,CUST_02307,2023-02-13,Accounts,9.3,Balance Inquiry
LOG_00002669,CUST_04942,2023-03-22,Loans,3.4,Login
LOG_00002670,CUST_04845,2024-01-20,Payments,4.1,KYC Upload
LOG_00002674,CUST_09662,2023-05-13,KYC,5.6,Card Management
LOG_00002679,CUST_08656,2024-04-17,Transfers,9.5,Fund Transfer
LOG_00002680,CUST_01336,2024-10-05,Transfers,10.1,Bill Payment
LOG_00002684,CUST_03523,2023-01-04,Loans,18.6,Bill Payment
LOG_00002685,CUST_07758,2023-02-18,Accounts,27.0,KYC Upload
LOG_00002686,CUST_03800,2023-10-04,KYC,6.1,Bill Payment
LOG_00002693,CUST_02800,2026-06-20,Loans,14.2,Login
LOG_00002694,CUST_04076,2023-01-01,Cards,3.7,Balance Inquiry
LOG_00002697,CUST_04689,2023-10-13,Home,8.2,Bill Payment
LOG_00002698,CUST_09964,2023-02-05,Accounts,4.4,Card Management
LOG_00002700,CUST_06354,2023-08-19,Transfers,8.4,Bill Payment
LOG_00002708,CUST_01881,2023-10-28,Payments,6.6,Fund Transfer
LOG_00002709,CUST_05858,2023-12-13,Payments,6.5,Login
LOG_00002710,CUST_03179,2024-04-05,Accounts,14.3,Login
LOG_00002716,CUST_04988,2024-05-06,Transfers,9.2,Card Management
LOG_00002717,CUST_04537,2023-04-16,Payments,8.4,Profile
LOG_00002719,CUST_04892,2024-12-05,Loans,11.9,Balance Inquiry
LOG_00002720,CUST_08824,2023-08-27,Cards,9.6,Login
LOG_00002721,CUST_08967,2023-11-25,KYC,2.7,Profile
LOG_00002728,CUST_05672,2023-01-05,Cards,5.8,Card Management
LOG_00002729,CUST_00390,2023-01-20,Payments,22.4,Login
LOG_00002730,CUST_06305,2023-02-19,Cards,8.3,Card Management
LOG_00002731,CUST_05691,2023-02-22,KYC,8.7,Profile
LOG_00002742,CUST_00306,2023-03-24,Loans,18.1,Fund Transfer
LOG_00002752,CUST_05170,2023-12-12,Loans,12.0,KYC Upload
LOG_00002753,CUST_00318,2026-05-30,Profile,6.6,Card Management
LOG_00002757,CUST_04496,2025-04-02,Accounts,18.4,Profile
LOG_00002758,CUST_09123,2024-02-03,Loans,6.3,Balance Inquiry
LOG_00002762,CUST_01549,2023-07-24,Profile,4.3,
LOG_00002764,CUST_04474,2023-02-26,Home,4.0,Login
LOG_00002766,CUST_07914,2025-06-07,Cards,5.1,KYC Upload
LOG_00002769,CUST_09157,2024-08-22,KYC,5.4,Profile
LOG_00002773,CUST_04093,2023-08-08,KYC,9.5,KYC Upload
LOG_00002774,CUST_04750,2023-12-19,Accounts,10.7,Login
LOG_00002776,CUST_04812,2023-11-24,Profile,18.9,KYC Upload
LOG_00002779,CUST_07295,2023-04-20,Accounts,5.1,Card Management
LOG_00002780,CUST_00159,2023-11-13,Cards,10.8,Login
LOG_00002781,CUST_09574,2023-09-28,Accounts,5.5,KYC Upload
LOG_00002782,CUST_08691,2023-09-22,Cards,16.3,Profile
LOG_00002783,CUST_01426,2024-03-17,Loans,1.0,Bill Payment
LOG_00002784,CUST_09250,2023-02-11,Payments,10.3,Bill Payment
LOG_00002785,CUST_07403,2024-02-19,Accounts,14.1,Profile
LOG_00002787,CUST_06101,2023-03-10,Payments,15.2,Balance Inquiry
LOG_00002788,CUST_01946,2025-01-24,Cards,14.7,Fund Transfer
LOG_00002789,CUST_06433,2024-02-14,Cards,15.6,Card Management
LOG_00002791,CUST_02496,2024-10-19,Loans,4.1,Bill Payment
LOG_00002792,CUST_10076,2023-01-20,Cards,23.3,Card Management
LOG_00002793,CUST_04026,2023-02-25,Cards,2.7,Bill Payment
LOG_00002794,CUST_00164,2023-11-21,Home,16.4,Bill Payment
LOG_00002798,CUST_07660,2024-03-09,Loans,1.7,KYC Upload
LOG_00002801,CUST_01371,2024-10-26,Transfers,7.9,KYC Upload
LOG_00002802,CUST_00712,2023-01-18,Payments,1.3,Card Management
LOG_00002804,CUST_01221,2023-07-30,Loans,5.5,Balance Inquiry
LOG_00002806,CUST_08861,2023-01-17,Home,6.2,Profile
LOG_00002808,CUST_03241,2024-08-23,Transfers,11.0,Profile
LOG_00002811,CUST_07460,2025-03-18,Payments,5.4,KYC Upload
LOG_00002813,CUST_07998,2024-08-26,Profile,9.4,Fund Transfer
LOG_00002815,CUST_01190,2025-05-05,Loans,5.0,Profile
LOG_00002816,CUST_00499,2023-02-09,Transfers,5.3,Bill Payment
LOG_00002821,CUST_02396,2024-03-29,KYC,10.1,Fund Transfer
LOG_00002825,CUST_06444,2024-04-02,Home,44.5,Profile
LOG_00002826,CUST_06012,2026-06-01,Profile,6.7,Fund Transfer
LOG_00002828,CUST_07477,2023-08-26,Profile,3.9,Balance Inquiry
LOG_00002830,CUST_04315,2024-01-03,Home,10.8,KYC Upload
LOG_00002832,CUST_09779,2025-11-02,KYC,8.0,Fund Transfer
LOG_00002834,CUST_08609,2024-10-14,Home,24.2,Login
LOG_00002840,CUST_09163,2026-04-09,Cards,1.0,Bill Payment
LOG_00002842,CUST_10000,2024-09-23,Payments,5.1,Fund Transfer
LOG_00002845,CUST_09846,2023-12-10,Transfers,17.1,Fund Transfer
LOG_00002846,CUST_10080,2023-08-11,Cards,5.9,Profile
LOG_00002847,CUST_04195,2023-02-16,Accounts,20.0,Card Management
LOG_00002854,CUST_08559,2023-02-21,Transfers,7.5,Profile
LOG_00002855,CUST_10112,2023-01-19,Loans,11.0,Bill Payment
LOG_00002857,CUST_03405,2024-05-31,KYC,15.8,Balance Inquiry
LOG_00002858,CUST_04490,2023-05-14,Loans,12.5,Bill Payment
LOG_00002860,CUST_05943,2024-04-16,Home,8.2,Balance Inquiry
LOG_00002863,CUST_04714,2023-04-14,Transfers,9.0,
LOG_00002864,CUST_04190,2023-07-14,Home,9.2,Bill Payment
LOG_00002868,CUST_06122,2023-01-02,KYC,31.9,Login
LOG_00002869,CUST_00068,2024-12-31,Cards,7.9,Profile
LOG_00002876,CUST_09160,2023-11-19,Cards,12.1,Fund Transfer
LOG_00002878,CUST_06336,2025-01-03,Transfers,8.2,KYC Upload
LOG_00002881,CUST_00727,2023-02-09,Profile,9.5,Profile
LOG_00002886,CUST_02652,2023-08-16,Transfers,6.6,Fund Transfer
LOG_00002888,CUST_08328,2024-06-08,Home,7.5,Bill Payment
LOG_00002890,CUST_04787,2024-05-02,KYC,14.3,Balance Inquiry
LOG_00002896,CUST_05822,2023-06-01,Home,11.2,Card Management
LOG_00002898,CUST_03787,2024-04-10,Payments,17.7,Fund Transfer
LOG_00002901,CUST_03762,2026-01-02,Accounts,13.9,KYC Upload
LOG_00002902,CUST_09277,2024-01-13,Accounts,8.3,KYC Upload
LOG_00002903,CUST_05262,2023-03-18,KYC,9.0,Login
LOG_00002905,CUST_10091,2025-02-13,Payments,10.5,Balance Inquiry
LOG_00002909,CUST_06381,2024-10-21,Home,8.4,Profile
LOG_00002910,CUST_07944,2024-03-24,Cards,20.8,KYC Upload
LOG_00002916,CUST_03415,2023-03-05,Payments,4.7,Login
LOG_00002917,CUST_05450,2024-05-09,Home,4.2,Bill Payment
LOG_00002918,CUST_08998,2023-08-22,Profile,19.1,Card Management
LOG_00002920,CUST_08346,2023-12-08,Home,8.4,KYC Upload
LOG_00002924,CUST_01378,2023-04-13,Home,4.5,Fund Transfer
LOG_00002925,CUST_08549,2024-05-20,Transfers,3.3,Login
LOG_00002926,CUST_04494,2023-10-30,Cards,16.6,Card Management
LOG_00002929,CUST_01245,2025-06-09,Loans,19.2,
LOG_00002930,CUST_01319,2025-02-06,Home,20.0,Profile
LOG_00002933,CUST_04547,2024-09-21,Transfers,11.7,Bill Payment
LOG_00002935,CUST_06397,2025-10-25,Payments,14.7,Balance Inquiry
LOG_00002936,CUST_09163,2023-03-31,Home,2.7,Login
LOG_00002938,CUST_05294,2024-07-04,Home,1.7,Fund Transfer
LOG_00002943,CUST_05234,2024-05-20,Payments,22.4,Login
LOG_00002947,CUST_03451,2024-12-10,Payments,11.2,Balance Inquiry
LOG_00002948,CUST_04037,2024-02-01,Home,12.4,KYC Upload
LOG_00002955,CUST_05518,2025-01-16,Loans,25.6,KYC Upload
LOG_00002958,CUST_03141,2023-03-12,Loans,6.2,Profile
LOG_00002960,CUST_01502,2024-12-27,Home,26.6,Bill Payment
LOG_00002962,CUST_08724,2023-04-25,Loans,7.4,Login
LOG_00002964,CUST_05054,2024-03-03,Payments,15.4,Card Management
LOG_00002972,CUST_03989,2023-03-27,Home,13.4,Profile
LOG_00002973,CUST_03464,2023-03-18,Loans,6.7,Bill Payment
LOG_00002975,CUST_08319,2026-02-05,Loans,12.3,Balance Inquiry
LOG_00002978,CUST_09021,2023-03-01,KYC,13.3,Login
LOG_00002983,CUST_09472,2023-10-31,Loans,9.2,Card Management
LOG_00002991,CUST_02300,2024-07-02,Accounts,12.4,Balance Inquiry
LOG_00002994,CUST_10107,2024-06-28,Home,12.3,Fund Transfer
LOG_00002995,CUST_08342,2023-09-03,Accounts,4.1,Balance Inquiry
LOG_00002999,CUST_00592,2024-07-31,Profile,3.0,Balance Inquiry
LOG_00003000,CUST_07987,2024-06-24,KYC,11.0,Card Management
LOG_00003003,CUST_09662,2024-06-03,KYC,3.5,Bill Payment
