Complaint_ID,Customer_ID,Complaint_Date,Category,Channel,Resolution_TAT_Days,CSAT_Score
CMP_0002025,CUST_08461,2025-03-07,Service,Digital,6,4
CMP_0002026,CUST_02704,2022-08-21,KYC,Branch,6,3
CMP_0002032,CUST_09497,2022-05-06,Service,Branch,10,3
CMP_0002034,CUST_05871,2024-05-02,Fees,Branch,8,5
CMP_0002036,CUST_09450,2022-10-25,Fees,Digital,1,2
CMP_0002039,CUST_08576,2023-03-14,Fraud,Phone,12,2
CMP_0002041,CUST_07097,2024-08-06,KYC,Phone,13,3
CMP_0002042,CUST_08137,2022-11-24,Fees,Phone,7,5
CMP_0002044,CUST_04632,2023-01-01,Service,Branch,2,3
CMP_0002045,CUST_01198,2022-10-11,Service,Branch,1,4
CMP_0002047,CUST_07676,2022-01-03,Fees,Digital,11,3
CMP_0002048,CUST_00759,2024-07-14,Fees,Branch,40,2
CMP_0002051,CUST_05511,2022-12-29,Service,Branch,13,4
CMP_0002054,CUST_06358,2023-03-15,Service,Branch,2,5
CMP_0002057,CUST_07010,2023-04-11,Fees,Digital,1,2
CMP_0002059,CUST_05346,2022-10-04,Fees,Phone,9,3
CMP_0002061,CUST_02495,2022-08-01,KYC,Phone,4,5
CMP_0002062,CUST_05698,2022-10-27,Fraud,Branch,3,2
CMP_0002066,CUST_06719,2023-08-14,Service,Branch,10,5
CMP_0002070,CUST_01458,2023-09-03,Fees,Branch,9,5
CMP_0002076,CUST_07378,2023-05-12,KYC,Phone,8,3
CMP_0002077,CUST_06712,2025-03-26,Fees,Branch,8,5
CMP_0002079,CUST_00117,2022-06-28,Service,Phone,6,4
CMP_0002080,CUST_02119,2025-05-31,Fraud,Digital,11,3
CMP_0002083,CUST_02625,2024-08-04,Fees,Phone,12,5
CMP_0002084,CUST_09757,2024-05-29,Service,Phone,2,1
CMP_0002085,CUST_04614,2024-04-10,Fees,Branch,1,4
CMP_0002088,CUST_00530,2024-02-23,KYC,Digital,15,4
CMP_0002091,CUST_03472,2022-10-31,KYC,Digital,6,5
CMP_0002093,CUST_04507,2023-01-03,Service,Digital,9,2
CMP_0002096,CUST_00984,2025-01-20,Service,Digital,13,3
CMP_0002097,CUST_04549,2022-01-04,Service,Phone,11,2
CMP_0002098,CUST_08348,2024-04-04,Fees,Digital,8,5
CMP_0002099,CUST_05360,2023-03-24,KYC,Digital,2,5
CMP_0002100,CUST_04210,2022-03-11,KYC,Branch,1,4
CMP_0002101,CUST_03197,2022-06-15,Fees,Phone,10,3
CMP_0002103,CUST_00038,2022-12-16,Fees,Branch,15,4
CMP_0002106,CUST_03221,2025-05-11,Fraud,Branch,2,5
CMP_0002107,CUST_09064,2026-01-22,Service,Phone,2,5
CMP_0002108,CUST_09775,2024-03-27,Fees,Digital,30,2
CMP_0002116,CUST_03048,2022-09-17,Service,Branch,68,3
CMP_0002119,CUST_07851,2024-04-24,Fees,Digital,6,1
CMP_0002124,CUST_01464,2022-12-30,Service,Phone,6,3
CMP_0002126,CUST_06070,2023-08-08,Fees,Phone,7,5
CMP_0002127,CUST_07880,2022-02-15,Fees,Branch,5,4
CMP_0002135,CUST_07664,2023-10-10,Service,Branch,9,3
CMP_0002137,CUST_02660,2022-02-01,Fees,Branch,8,5
CMP_0002138,CUST_08482,2022-03-08,Fraud,Digital,15,4
CMP_0002139,CUST_02527,2023-01-02,Fees,Digital,6,4
CMP_0002140,CUST_09913,2024-08-20,Service,Branch,5,5
CMP_0002143,CUST_09567,2024-04-27,Service,Digital,7,3
CMP_0002145,CUST_05171,2023-06-21,Service,Branch,5,3
CMP_0002146,CUST_02125,2023-07-31,Fraud,Digital,9,5
CMP_0002147,CUST_07077,2025-07-27,KYC,Digital,6,3
CMP_0002154,CUST_07247,2022-11-05,Service,Phone,11,5
CMP_0002156,CUST_03478,2023-07-31,Service,Phone,4,4
CMP_0002157,CUST_08810,2022-05-11,Fees,Digital,1,2
CMP_0002158,CUST_07039,2024-04-13,Fees,Phone,4,5
CMP_0002160,CUST_00419,2022-06-09,Service,Branch,1,5
CMP_0002163,CUST_02435,2023-06-18,Fees,Digital,3,5
CMP_0002164,CUST_04780,2024-06-27,Service,Digital,1,5
CMP_0002165,CUST_03726,2022-11-21,Service,Branch,9,5
CMP_0002166,CUST_02814,2024-11-01,Fraud,Branch,7,2
CMP_0002167,CUST_08614,2022-08-13,Service,Digital,5,4
CMP_0002171,CUST_01222,2022-12-05,Fees,Phone,11,2
CMP_0002176,CUST_02347,2024-06-20,Fees,Phone,6,4
CMP_0002177,CUST_05329,2022-02-20,Fees,Phone,9,3
CMP_0002178,CUST_04992,2022-01-08,KYC,Phone,2,4
CMP_0002179,CUST_06861,2022-06-19,Service,Phone,10,4
CMP_0002180,CUST_01688,2023-04-06,Fees,Digital,6,4
CMP_0002182,CUST_02747,2022-10-09,KYC,Phone,2,4
CMP_0002186,CUST_08826,2024-06-21,Service,Branch,15,4
CMP_0002188,CUST_00526,2024-11-04,Fees,Branch,5,2
CMP_0002189,CUST_08310,2025-05-09,Service,Phone,2,5
CMP_0002191,CUST_02508,2022-04-01,KYC,Digital,6,3
CMP_0002193,CUST_00456,2025-02-01,Service,Phone,3,1
CMP_0002194,CUST_07776,2024-01-09,Fees,Digital,5,3
CMP_0002195,CUST_09461,2024-09-04,Fees,Digital,10,4
CMP_0002197,CUST_05590,2022-12-15,Fees,Digital,7,4
CMP_0002202,CUST_10097,2022-10-18,Service,Branch,6,3
CMP_0002206,CUST_07356,2023-04-17,KYC,Phone,11,3
CMP_0002207,CUST_09378,2024-08-26,Fees,Branch,9,4
CMP_0002211,CUST_05411,2024-09-17,KYC,Branch,6,5
CMP_0002212,CUST_02202,2022-12-22,Service,Digital,4,4
CMP_0002214,CUST_02135,2022-07-07,KYC,Phone,1,3
CMP_0002219,CUST_04739,2025-08-14,KYC,Phone,8,5
CMP_0002220,CUST_04830,2023-10-01,Service,Digital,11,2
CMP_0002222,CUST_08915,2025-07-04,Fees,Digital,5,5
CMP_0002223,CUST_08849,2022-06-05,KYC,Phone,2,5
CMP_0002226,CUST_05201,2022-05-19,KYC,Branch,2,3
CMP_0002228,CUST_00908,2024-05-02,Fees,Digital,5,4
CMP_0002229,CUST_10053,2023-08-18,Fees,Phone,14,3
CMP_0002231,CUST_00738,2023-05-04,Service,Branch,8,3
CMP_0002233,CUST_04653,2023-06-27,Service,Digital,3,3
CMP_0002234,CUST_06363,2026-02-16,Fees,Phone,6,5
CMP_0002239,CUST_04524,2023-03-02,Service,Digital,2,1
CMP_0002240,CUST_03746,2023-09-15,Service,Phone,4,4
CMP_0002255,CUST_08194,2024-11-26,Service,Phone,3,5
CMP_0002257,CUST_01766,2023-08-09,Service,Digital,6,3
CMP_0002259,CUST_05692,2023-06-19,Fees,Phone,9,3
CMP_0002264,CUST_09973,2023-12-15,Fraud,Digital,4,5
CMP_0002266,CUST_03387,2024-06-25,Service,Branch,14,4
CMP_0002267,CUST_10091,2024-06-09,Service,Phone,1,3
CMP_0002276,CUST_01694,2022-06-12,Fees,Digital,5,4
CMP_0002283,CUST_05669,2023-12-24,Service,Branch,4,5
CMP_0002284,CUST_07620,2023-08-26,Fees,Phone,5,5
CMP_0002286,CUST_03855,2024-07-21,Fees,Digital,1,4
CMP_0002287,CUST_08477,2024-10-11,Service,Branch,5,1
CMP_0002288,CUST_02910,2025-03-23,Service,Phone,33,4
CMP_0002293,CUST_00047,2022-06-04,Service,Phone,1,5
CMP_0002295,CUST_08918,2024-02-02,Service,Digital,3,5
CMP_0002296,CUST_01849,2024-10-23,Service,Digital,2,4
CMP_0002299,CUST_01190,2025-02-21,KYC,Phone,2,3
CMP_0002303,CUST_10096,2025-10-27,KYC,Digital,11,5
CMP_0002304,CUST_03243,2023-12-08,Fraud,Branch,1,4
CMP_0002305,CUST_03808,2025-07-16,Service,Phone,6,5
CMP_0002308,CUST_09545,2025-08-01,KYC,Phone,3,3
CMP_0002309,CUST_02575,2024-06-01,Service,Digital,8,3
CMP_0002311,CUST_00279,2023-04-22,Service,Branch,9,1
CMP_0002312,CUST_05742,2022-06-29,Service,Branch,8,3
CMP_0002314,CUST_01320,2023-08-20,KYC,Branch,2,4
CMP_0002316,CUST_05416,2023-10-06,Service,Digital,8,3
CMP_0002318,CUST_05157,2022-10-31,Fees,Digital,5,5
CMP_0002319,CUST_04922,2023-03-13,Fees,Branch,4,1
CMP_0002320,CUST_01315,2022-03-10,Service,Digital,13,5
CMP_0002321,CUST_03387,2024-03-19,Fees,Phone,3,5
CMP_0002323,CUST_05286,2023-06-18,Fees,Digital,2,1
CMP_0002324,CUST_09185,2023-12-29,Service,Branch,6,4
CMP_0002325,CUST_07507,2022-03-05,Service,Phone,4,1
CMP_0002327,CUST_07940,2022-01-01,KYC,Phone,6,2
CMP_0002328,CUST_07547,2022-04-07,Service,Digital,6,4
CMP_0002331,CUST_05435,2024-02-12,Fees,Digital,38,3
CMP_0002333,CUST_06281,2025-04-15,Fees,Phone,2,3
CMP_0002334,CUST_06188,2023-06-14,Service,Digital,2,4
CMP_0002335,CUST_09825,2025-05-22,Fraud,Digital,2,4
CMP_0002339,CUST_05152,2022-10-13,Service,Branch,2,4
CMP_0002341,CUST_05445,2022-11-05,Fees,Phone,1,5
CMP_0002343,CUST_07117,2025-06-05,Fees,Branch,5,4
CMP_0002344,CUST_05681,2023-01-02,Fees,Phone,2,3
CMP_0002347,CUST_03601,2025-03-18,Fees,Branch,4,4
CMP_0002350,CUST_00601,2023-09-06,Fees,Phone,1,4
CMP_0002353,CUST_01981,2022-08-20,Service,Branch,2,4
CMP_0002357,CUST_08549,2025-04-08,KYC,Phone,2,3
CMP_0002360,CUST_01263,2023-02-16,Service,Branch,4,5
CMP_0002362,CUST_05546,2024-08-30,KYC,Branch,10,5
CMP_0002368,CUST_01207,2023-06-01,KYC,Branch,6,5
CMP_0002371,CUST_02287,2023-07-20,KYC,Phone,14,5
CMP_0002372,CUST_06422,2024-08-16,Service,Digital,1,4
CMP_0002374,CUST_01284,2022-04-15,KYC,Phone,2,4
CMP_0002375,CUST_06929,2022-01-11,Service,Branch,8,5
CMP_0002377,CUST_03485,2022-10-14,Service,Branch,12,4
CMP_0002379,CUST_01285,2022-08-13,Fees,Phone,4,3
CMP_0002380,CUST_01205,2023-05-17,KYC,Branch,11,5
CMP_0002381,CUST_00775,2024-03-24,Service,Digital,7,5
CMP_0002382,CUST_02386,2022-05-19,Fraud,Branch,2,4
CMP_0002385,CUST_02672,2025-10-24,Service,Phone,7,2
CMP_0002386,CUST_07586,2022-05-09,Service,Digital,10,4
CMP_0002387,CUST_06996,2024-07-10,Fees,Branch,2,3
CMP_0002388,CUST_09756,2022-08-18,KYC,Branch,1,3
CMP_0002389,CUST_06000,2022-11-05,KYC,Phone,9,3
CMP_0002390,CUST_06256,2022-01-13,Service,Branch,9,3
CMP_0002392,CUST_07874,2022-11-12,KYC,Branch,18,5
CMP_0002399,CUST_05478,2023-11-07,Fees,Digital,1,5
CMP_0002402,CUST_08760,2022-08-04,KYC,Branch,62,4
CMP_0002403,CUST_04531,2023-03-03,Fraud,Digital,11,4
CMP_0002404,CUST_06440,2022-11-28,Service,Phone,11,4
CMP_0002408,CUST_06061,2022-07-04,KYC,Branch,6,1
CMP_0002410,CUST_08505,2022-02-24,Service,Phone,3,4
CMP_0002411,CUST_01511,2023-06-26,Service,Digital,9,3
CMP_0002413,CUST_00111,2022-11-14,Fraud,Phone,4,3
CMP_0002417,CUST_09067,2024-05-01,Service,Phone,4,5
CMP_0002419,CUST_08226,2023-06-20,Fees,Branch,9,5
CMP_0002423,CUST_07065,2022-11-07,Fraud,Branch,8,3
CMP_0002424,CUST_06983,2022-01-12,Fees,Phone,3,3
