Txn_ID,Account_ID,Txn_Date,Txn_Type,Amount,Channel,Merchant_Category
TXN_00069158,ACC_9999,03/16/2025,Debit,1028.33,UPI,Healthcare
TXN_00069176,ACC_9999,2021-09-06,Debit,1469.18,NetBanking,Healthcare
TXN_00069253,ACC_9999,2021-08-17,Credit,4627.63,UPI,Transfer
TXN_00069341,ACC_9999,2021-07-20,Credit,3610.81,Branch,Travel
TXN_00069382,ACC_9999,2024-03-12,Credit,2845.48,NetBanking,Utilities
TXN_00069556,ACC_9999,2023-04-04,Debit,5962.02,NetBanking,Retail
TXN_00069714,ACC_9999,2023-12-26,Credit,2702.41,UPI,Utilities
TXN_00069752,ACC_9999,2026-04-21,Debit,8307.03,ATM,Salary
TXN_00069807,ACC_9999,2024-09-27,Debit,2591.78,ATM,Education
TXN_00069835,ACC_9999,2021-09-07,Debit,9343.41,Branch,Dining
TXN_00069876,ACC_9999,2023-08-12,Credit,2908.61,NetBanking,Investment
TXN_00069932,ACC_9999,2022-05-29,Debit,49561.45,NetBanking,Salary
TXN_00069948,ACC_9999,2023-12-01,Debit,10550.62,UPI,Travel
TXN_00070054,ACC_9999,2021-05-13,Debit,1866.38,NetBanking,Healthcare
TXN_00070240,ACC_9999,2021-06-02,Debit,7588.03,NetBanking,Travel
TXN_00070243,ACC_9999,2021-03-11,Debit,904.76,NetBanking,Salary
TXN_00070306,ACC_9999,2024-02-08,Debit,3198.63,UPI,Retail
TXN_00070489,ACC_9999,2021-03-13,Debit,1572.6,UPI,Healthcare
TXN_00070560,ACC_9999,2021-03-26,Debit,3554.65,Branch,Healthcare
TXN_00070619,ACC_9999,2023-12-01,Credit,2847.4,UPI,Healthcare
TXN_00070665,ACC_9999,2025-11-17,Debit,1467.78,UPI,Salary
TXN_00070673,ACC_9999,2022-04-13,Debit,4871.45,NetBanking,Healthcare
TXN_00070727,ACC_9999,2024-12-05,Credit,5004.44,UPI,Healthcare
TXN_00070769,ACC_9999,2021-10-25,Debit,1099.14,ATM,Retail
TXN_00070894,ACC_9999,2024-12-17,Credit,1597.56,UPI,Retail
TXN_00070915,ACC_9999,2025-02-20,Credit,4002.04,Branch,Dining
TXN_00070924,ACC_9999,2021-06-25,Credit,10050.85,UPI,Other
TXN_00071121,ACC_9999,2022-11-28,Debit,13335.3,NetBanking,Education
TXN_00071153,ACC_9999,2024-05-30,Debit,4524.45,UPI,Other
TXN_00071179,ACC_9999,2024-03-28,Debit,468.56,UPI,Salary
TXN_00071402,ACC_9999,2022-01-24,Debit,1555.93,UPI,Transfer
TXN_00071663,ACC_9999,2025-08-10,Debit,6895.29,ATM,Transfer
TXN_00071681,ACC_9999,2024-07-07,Debit,270.43,Branch,Other
TXN_00071768,ACC_9999,2023-10-06,Credit,10337.46,UPI,Healthcare
TXN_00071874,ACC_9999,2025-04-23,Debit,869.47,UPI,Education
TXN_00071936,ACC_9999,2021-06-22,Credit,8487.81,UPI,Dining
TXN_00072211,ACC_9999,2021-01-17,Credit,7265.86,UPI,Salary
TXN_00072291,ACC_9999,2021-01-19,Debit,22018.18,NetBanking,Salary
TXN_00072313,ACC_9999,2022-03-17,Debit,7855.47,NetBanking,Investment
TXN_00072443,ACC_9999,2023-05-06,Credit,13959.32,UPI,Utilities
TXN_00072452,ACC_9999,2025-06-28,Debit,3383.01,UPI,Travel
TXN_00072562,ACC_9999,2021-12-09,Credit,8099.43,ATM,Other
TXN_00072893,ACC_9999,2026-05-16,Debit,2252.9,NetBanking,Other
TXN_00072929,ACC_9999,2025-05-21,Credit,3020.52,ATM,Healthcare
TXN_00073083,ACC_9999,2022-06-08,Credit,4272.32,NetBanking,Transfer
TXN_00073248,ACC_9999,2025-09-30,Credit,1495.56,NetBanking,Investment
TXN_00073449,ACC_9999,2026-08-03,Credit,3149.96,UPI,Retail
TXN_00073626,ACC_9999,2022-07-09,Credit,2714.88,UPI,Utilities
TXN_00073639,ACC_9999,2022-02-04,Debit,3749.26,UPI,Dining
TXN_00073883,ACC_9999,2024-07-11,Debit,1533.3,UPI,Travel
TXN_00074064,ACC_9999,2023-09-18,Debit,2257.61,UPI,Utilities
TXN_00074082,ACC_9999,2021-05-06,Credit,1822.5,UPI,Travel
TXN_00074091,ACC_9999,2024-05-24,Debit,6156.81,ATM,Investment
TXN_00074105,ACC_9999,2021-06-03,Debit,1480.84,UPI,Retail
TXN_00074135,ACC_9999,2026-01-18,Credit,5185.13,ATM,Travel
TXN_00074158,ACC_9999,2021-12-24,Debit,3128.68,UPI,Investment
TXN_00074363,ACC_9999,2025-12-30,Debit,1619.64,UPI,Transfer
TXN_00074377,ACC_9999,2023-08-17,Credit,8048.41,UPI,Travel
TXN_00074431,ACC_9999,2021-12-23,Credit,4095.23,UPI,Dining
TXN_00074531,ACC_9999,2021-12-05,Credit,3706.68,NetBanking,Salary
TXN_00074542,ACC_9999,2021-10-07,Credit,2459.27,UPI,Transfer
TXN_00074608,ACC_9999,2023-12-23,Credit,18531.93,UPI,Dining
TXN_00074751,ACC_9999,2021-10-27,Debit,1927.07,UPI,Salary
TXN_00074840,ACC_9999,2025-04-03,Debit,1405.42,ATM,Dining
TXN_00074854,ACC_9999,2024-05-12,Credit,963.59,NetBanking,Salary
TXN_00074967,ACC_9999,2023-01-16,Debit,8388.04,NetBanking,Travel
TXN_00075013,ACC_9999,2026-04-23,Credit,8751.42,UPI,Healthcare
TXN_00075070,ACC_9999,2025-05-28,Credit,2831.28,ATM,Healthcare
TXN_00075157,ACC_9999,2023-07-01,Debit,673.18,ATM,Transfer
TXN_00075205,ACC_9999,2022-11-16,Credit,7473.01,ATM,Healthcare
TXN_00075211,ACC_9999,2023-08-08,Debit,2422.75,NetBanking,Transfer
TXN_00075305,ACC_9999,2026-04-25,Credit,14646.19,NetBanking,Dining
TXN_00075390,ACC_9999,2025-03-27,Credit,2327.22,UPI,Travel
TXN_00075427,ACC_9999,2022-06-24,Credit,14591.28,UPI,Investment
TXN_00075508,ACC_9999,2022-05-13,Credit,7101.3,Branch,Healthcare
TXN_00075723,ACC_9999,2025-06-16,Credit,14333.71,Branch,Salary
TXN_00075770,ACC_9999,2026-05-14,Credit,15580.86,UPI,Transfer
TXN_00076080,ACC_9999,2022-08-31,Credit,12315.63,NetBanking,Education
TXN_00076169,ACC_9999,2023-01-25,Credit,1529.9,ATM,Investment
TXN_00076194,ACC_9999,2021-08-30,Debit,3195.7,UPI,Education
TXN_00076376,ACC_9999,2022-07-28,Debit,6062.71,UPI,Education
TXN_00076378,ACC_9999,2021-09-19,Debit,3250.6,NetBanking,Utilities
TXN_00076391,ACC_9999,2022-06-23,Credit,3625.16,UPI,Education
TXN_00076429,ACC_9999,2023-11-16,Debit,18296.49,NetBanking,Salary
TXN_00076519,ACC_9999,2023-06-23,Debit,5193.58,ATM,Utilities
TXN_00076634,ACC_9999,2023-06-20,Debit,3857.61,UPI,Utilities
TXN_00076670,ACC_9999,2022-04-09,Credit,4866.7,UPI,Travel
TXN_00076741,ACC_9999,2025-09-07,Credit,3315.73,NetBanking,Transfer
TXN_00076788,ACC_9999,2025-03-24,Debit,9591.18,ATM,Investment
TXN_00076798,ACC_9999,2023-10-23,Credit,8300.09,UPI,Travel
TXN_00077097,ACC_9999,2026-07-29,Credit,10619.57,NetBanking,Salary
TXN_00077102,ACC_9999,2025-09-01,Debit,6355.9,Branch,Transfer
TXN_00077196,ACC_9999,2021-11-11,Credit,3658.9,ATM,Travel
TXN_00077246,ACC_9999,2026-08-14,Debit,8061.35,NetBanking,Education
TXN_00077312,ACC_9999,2025-02-22,Debit,740.45,UPI,Travel
TXN_00077314,ACC_9999,2023-10-16,Credit,4300.9,Branch,Utilities
TXN_00077625,ACC_9999,2026-04-15,Debit,1076.17,UPI,Salary
TXN_00077816,ACC_9999,2024-07-08,Credit,13404.47,UPI,Education
TXN_00078006,ACC_9999,02/24/2026,Credit,4514.48,Branch,Travel
TXN_00078260,ACC_9999,2023-10-12,Debit,26201.0,Branch,Other
TXN_00078296,ACC_9999,2026-07-30,Debit,2960.73,NetBanking,Salary
TXN_00078305,ACC_9999,2021-06-20,Debit,1712.05,ATM,Utilities
TXN_00078344,ACC_9999,2022-09-27,Debit,3264.01,UPI,Healthcare
TXN_00078357,ACC_9999,2025-08-28,Debit,1298.91,NetBanking,Salary
TXN_00078382,ACC_9999,2022-07-30,Debit,330.92,UPI,Other
TXN_00078564,ACC_9999,2025-08-31,Credit,3464.71,NetBanking,Salary
TXN_00078598,ACC_9999,2024-11-21,Credit,3605.07,NetBanking,Utilities
TXN_00078623,ACC_9999,2026-04-07,Credit,4474.93,UPI,Other
TXN_00078661,ACC_9999,2022-12-20,Debit,6704.57,UPI,Travel
TXN_00078815,ACC_9999,2025-05-21,Debit,390.05,NetBanking,Education
TXN_00079010,ACC_9999,2021-09-24,Debit,4583.19,Branch,Travel
TXN_00079081,ACC_9999,2026-05-04,Debit,10193.52,ATM,Other
TXN_00079084,ACC_9999,2025-12-18,Debit,237.52,UPI,Education
TXN_00079107,ACC_9999,2022-04-12,Debit,3895.58,ATM,Other
TXN_00079310,ACC_9999,2026-03-18,Credit,3298.35,NetBanking,Transfer
TXN_00079363,ACC_9999,2022-05-21,Debit,2387.59,NetBanking,Travel
TXN_00079373,ACC_9999,2025-06-26,Credit,8086.98,ATM,Education
TXN_00079427,ACC_9999,2022-01-13,Debit,9035.5,UPI,Retail
TXN_00079473,ACC_9999,2021-09-20,Credit,10555.49,UPI,Dining
TXN_00079627,ACC_9999,2025-01-31,Debit,18684.94,UPI,Retail
TXN_00079722,ACC_9999,2021-04-19,Credit,36086.28,NetBanking,Dining
TXN_00080110,ACC_9999,2023-01-06,Credit,2653.78,UPI,Other
TXN_00080182,ACC_9999,2024-11-02,Debit,17680.89,NetBanking,Transfer
TXN_00080221,ACC_9999,2024-04-06,Debit,688.98,ATM,Retail
TXN_00080327,ACC_9999,2022-02-21,Credit,11845.89,ATM,Other
TXN_00080550,ACC_9999,2024-04-15,Credit,3402.98,UPI,Retail
TXN_00080556,ACC_9999,2023-04-23,Debit,2708.35,UPI,Education
TXN_00080680,ACC_9999,2023-12-31,Debit,1824.8,NetBanking,Utilities
TXN_00080780,ACC_9999,2021-06-06,Debit,1347.64,NetBanking,Transfer
TXN_00080989,ACC_9999,2021-07-23,Debit,494.6,UPI,Salary
TXN_00081176,ACC_9999,2023-05-05,Credit,4121.39,UPI,Transfer
TXN_00081382,ACC_9999,2021-05-27,Credit,5074.42,ATM,Utilities
TXN_00081424,ACC_9999,2024-11-14,Credit,13923.79,ATM,Transfer
TXN_00081542,ACC_9999,2021-08-10,Debit,9920.75,Branch,Dining
TXN_00081553,ACC_9999,2021-11-29,Credit,624.52,NetBanking,Investment
TXN_00081556,ACC_9999,2024-03-28,Credit,14918.9,Branch,Investment
TXN_00081587,ACC_9999,2023-11-20,Credit,2041.94,Branch,Education
TXN_00081682,ACC_9999,2025-03-08,Credit,16961.96,Branch,Investment
TXN_00081763,ACC_9999,2025-11-10,Credit,2617.52,UPI,Travel
TXN_00081909,ACC_9999,2024-09-11,Debit,336.31,UPI,Transfer
TXN_00082034,ACC_9999,2025-03-05,Debit,994.47,NetBanking,Other
TXN_00082083,ACC_9999,2022-08-21,Debit,2076.1,NetBanking,Other
TXN_00082163,ACC_9999,2025-06-08,Debit,1474.71,UPI,Transfer
TXN_00082179,ACC_9999,2025-08-24,Debit,3870.43,NetBanking,Salary
TXN_00082392,ACC_9999,2021-09-23,Credit,4745.47,UPI,Utilities
TXN_00082412,ACC_9999,2022-06-12,Credit,5694.25,Branch,Utilities
TXN_00082524,ACC_9999,2023-02-28,Credit,7129.69,NetBanking,Other
TXN_00082685,ACC_9999,2021-07-26,Debit,13462.72,NetBanking,Utilities
TXN_00082748,ACC_9999,2022-08-26,Debit,710.41,ATM,Retail
TXN_00082980,ACC_9999,2021-09-16,Credit,2410.78,NetBanking,Transfer
TXN_00083035,ACC_9999,02/23/2026,Credit,6233.01,Branch,Travel
TXN_00083049,ACC_9999,2025-12-15,Debit,6085.65,UPI,Investment
TXN_00083296,ACC_9999,2021-10-03,Credit,1596.27,Branch,Retail
TXN_00083337,ACC_9999,2023-09-24,Debit,9202.17,ATM,Retail
TXN_00083451,ACC_9999,2024-01-21,Credit,12715.45,UPI,Salary
TXN_00083558,ACC_9999,2022-02-25,Credit,13987.84,UPI,Investment
TXN_00083697,ACC_9999,2023-03-06,Credit,5574.88,UPI,Other
TXN_00083845,ACC_9999,2021-01-11,Credit,9318.58,NetBanking,Healthcare
TXN_00083963,ACC_9999,2025-08-19,Credit,6241.1,Branch,Healthcare
TXN_00084002,ACC_9999,2025-12-29,Debit,3447.62,UPI,Retail
TXN_00084032,ACC_9999,2021-08-28,Credit,2483.91,UPI,Retail
TXN_00084251,ACC_9999,2022-10-30,Credit,868.1,ATM,Utilities
TXN_00084264,ACC_9999,2023-01-30,Debit,4146.3,NetBanking,Salary
TXN_00084287,ACC_9999,2023-08-26,Credit,6330.91,UPI,Travel
TXN_00084325,ACC_9999,2022-12-07,Debit,817.78,NetBanking,Education
TXN_00084440,ACC_9999,2024-01-30,Debit,862.05,UPI,Retail
TXN_00084551,ACC_9999,2024-08-15,Debit,249.44,UPI,Dining
TXN_00084666,ACC_9999,2023-05-30,Debit,3936.37,ATM,Dining
TXN_00084714,ACC_9999,2024-03-04,Debit,4471.46,NetBanking,Education
TXN_00084818,ACC_9999,2021-10-18,Credit,5309.91,UPI,Salary
TXN_00084845,ACC_9999,2025-03-28,Debit,557.86,ATM,Utilities
TXN_00085048,ACC_9999,2021-12-11,Credit,64080.27,UPI,Utilities
TXN_00085109,ACC_9999,2021-08-03,Debit,2825.62,NetBanking,Transfer
TXN_00085126,ACC_9999,2022-09-19,Debit,5739.18,ATM,Transfer
TXN_00085379,ACC_9999,08/04/2025,Debit,3178.47,UPI,Salary
TXN_00085389,ACC_9999,2022-04-08,Credit,19600.79,UPI,Dining
TXN_00085458,ACC_9999,2022-09-15,Debit,1570.83,UPI,Transfer
TXN_00085509,ACC_9999,2026-02-10,Credit,1590.14,ATM,Other
TXN_00085524,ACC_9999,2026-06-24,Credit,4700.79,UPI,Education
TXN_00085574,ACC_9999,2024-04-30,Debit,4384.94,UPI,Utilities
TXN_00085686,ACC_9999,2025-09-12,Credit,6454.06,NetBanking,Travel
TXN_00085726,ACC_9999,2024-11-16,Credit,14242.29,ATM,Retail
TXN_00085782,ACC_9999,2021-12-07,Credit,2387.7,UPI,Other
TXN_00085928,ACC_9999,2021-12-25,Credit,1495.69,NetBanking,Travel
TXN_00085973,ACC_9999,2026-05-14,Debit,4888.75,NetBanking,Utilities
TXN_00086150,ACC_9999,2024-12-11,Credit,8991.68,UPI,Investment
TXN_00086597,ACC_9999,2026-05-27,Credit,2162.5,NetBanking,Education
TXN_00086648,ACC_9999,2025-07-22,Credit,3334.48,ATM,Investment
TXN_00086784,ACC_9999,2023-07-15,Debit,6301.87,ATM,Utilities
TXN_00086814,ACC_9999,2022-09-15,Credit,7459.37,NetBanking,Education
TXN_00087010,ACC_9999,2025-08-07,Credit,8330.01,UPI,Retail
TXN_00087069,ACC_9999,2023-07-27,Credit,3725.25,ATM,Salary
TXN_00087123,ACC_9999,2023-12-15,Credit,4227.36,ATM,Dining
TXN_00087151,ACC_9999,2022-06-15,Credit,15212.15,ATM,Salary
TXN_00087257,ACC_9999,2023-08-22,Debit,1375.65,UPI,Utilities
TXN_00087278,ACC_9999,2023-12-08,Credit,1148.82,Branch,Investment
TXN_00087354,ACC_9999,2024-07-16,Credit,6414.99,NetBanking,Utilities
TXN_00087421,ACC_9999,2025-07-21,Debit,2112.41,UPI,Salary
TXN_00087689,ACC_9999,2021-06-18,Credit,5029.59,UPI,Dining
TXN_00087736,ACC_9999,2022-12-19,Debit,15525.88,NetBanking,Investment
TXN_00087788,ACC_9999,2023-06-19,Debit,432.41,UPI,Retail
TXN_00087859,ACC_9999,2021-06-16,Credit,2725.16,ATM,Travel
TXN_00087898,ACC_9999,2022-05-07,Debit,6570.84,Branch,Travel
TXN_00087964,ACC_9999,2023-01-29,Credit,1489.09,UPI,Transfer
TXN_00088002,ACC_9999,2025-03-24,Credit,1011.93,UPI,Dining
TXN_00088106,ACC_9999,2026-06-18,Credit,13966.14,UPI,Other
TXN_00088394,ACC_9999,2021-12-19,Debit,421.05,NetBanking,Utilities
TXN_00088447,ACC_9999,2025-05-28,Debit,522.55,NetBanking,Other
TXN_00088824,ACC_9999,2021-01-18,Credit,896.12,UPI,Education
TXN_00088871,ACC_9999,2022-06-18,Debit,1882.42,NetBanking,Investment
TXN_00089029,ACC_9999,2023-04-19,Debit,2406.62,UPI,Retail
TXN_00089048,ACC_9999,2022-08-10,Debit,3520.45,Branch,Travel
TXN_00089104,ACC_9999,2022-02-22,Debit,12645.72,NetBanking,Other
TXN_00089126,ACC_9999,2024-10-30,Credit,7161.78,UPI,Salary
TXN_00089391,ACC_9999,2025-10-21,Debit,1093.76,UPI,Education
TXN_00089465,ACC_9999,2022-03-16,Debit,1670.04,UPI,Utilities
TXN_00089552,ACC_9999,2024-03-24,Debit,3824.31,NetBanking,Travel
TXN_00089677,ACC_9999,2022-08-29,Debit,2120.97,UPI,Investment
TXN_00089870,ACC_9999,2023-03-22,Debit,6646.9,NetBanking,Investment
TXN_00090165,ACC_9999,2023-10-07,Credit,1939.34,ATM,Investment
TXN_00090273,ACC_9999,2022-11-14,Credit,4260.19,NetBanking,Education
TXN_00090397,ACC_9999,2023-09-05,Debit,475.73,ATM,Other
TXN_00090498,ACC_9999,2022-03-01,Debit,2234.99,NetBanking,Other
TXN_00090564,ACC_9999,2021-07-03,Credit,855.3,UPI,Salary
TXN_00090575,ACC_9999,2021-11-01,Debit,905.09,UPI,Other
TXN_00090597,ACC_9999,2022-05-14,Debit,1658.42,NetBanking,Travel
TXN_00090801,ACC_9999,2025-06-02,Debit,2767.04,UPI,Other
TXN_00090882,ACC_9999,2021-04-09,Debit,2220.73,NetBanking,Other
TXN_00091172,ACC_9999,2024-10-18,Debit,8225.93,UPI,Retail
TXN_00091445,ACC_9999,2025-09-05,Debit,949.42,UPI,Retail
TXN_00091597,ACC_9999,2022-01-22,Debit,3837.79,UPI,Transfer
TXN_00091634,ACC_9999,2022-07-20,Debit,6964.78,Branch,Dining
TXN_00092047,ACC_9999,2025-01-04,Debit,2207.81,UPI,Dining
TXN_00092142,ACC_9999,02/03/2023,Debit,751.8,NetBanking,Other
TXN_00092272,ACC_9999,2025-10-26,Debit,1495.0,UPI,Investment
TXN_00092275,ACC_9999,2022-08-13,Debit,2819.92,UPI,Education
TXN_00092491,ACC_9999,2025-04-16,Credit,4981.16,NetBanking,Transfer
TXN_00092530,ACC_9999,2022-08-02,Credit,7142.19,NetBanking,Retail
TXN_00092532,ACC_9999,2022-07-09,Debit,731.17,UPI,Salary
TXN_00092552,ACC_9999,2023-06-06,Debit,3859.69,NetBanking,Investment
TXN_00092662,ACC_9999,2022-08-06,Credit,11209.77,ATM,Healthcare
TXN_00092730,ACC_9999,2024-04-07,Debit,245.22,UPI,Education
TXN_00092735,ACC_9999,2023-05-01,Credit,1949.54,NetBanking,Education
TXN_00092805,ACC_9999,2025-10-18,Credit,7879.06,UPI,Investment
TXN_00092814,ACC_9999,2024-04-02,Credit,14803.37,Branch,Travel
TXN_00092856,ACC_9999,2026-02-22,Debit,1679.7,ATM,Healthcare
TXN_00092910,ACC_9999,2023-12-30,Credit,24896.08,UPI,Utilities
TXN_00092999,ACC_9999,2023-06-19,Debit,1441.22,NetBanking,Education
TXN_00093054,ACC_9999,2023-11-02,Credit,14377.22,ATM,Retail
TXN_00093064,ACC_9999,2021-07-09,Credit,3966.03,NetBanking,Utilities
TXN_00093131,ACC_9999,2022-04-24,Debit,18764.62,UPI,Utilities
TXN_00093184,ACC_9999,2022-09-07,Debit,3921.68,NetBanking,Other
TXN_00093308,ACC_9999,2025-10-13,Credit,6409.9,ATM,Salary
TXN_00093946,ACC_9999,2023-06-29,Debit,6583.64,UPI,Investment
TXN_00094031,ACC_9999,2025-05-17,Credit,7687.34,NetBanking,Investment
TXN_00094052,ACC_9999,01/26/2021,Credit,6720.56,NetBanking,Utilities
TXN_00094273,ACC_9999,2024-01-10,Debit,1426.37,UPI,Investment
TXN_00094290,ACC_9999,2021-11-28,Debit,1926.82,UPI,Salary
TXN_00094370,ACC_9999,2023-09-15,Credit,9120.34,UPI,Utilities
TXN_00094374,ACC_9999,2026-01-16,Credit,4779.0,Branch,Education
TXN_00094395,ACC_9999,2024-05-20,Credit,10084.48,UPI,Education
TXN_00094424,ACC_9999,2024-04-07,Credit,341.1,UPI,Dining
TXN_00094554,ACC_9999,2022-03-27,Debit,1800.93,UPI,Transfer
TXN_00094572,ACC_9999,2021-07-23,Credit,1178.95,NetBanking,Investment
TXN_00094595,ACC_9999,2023-03-31,Debit,6404.18,UPI,Education
TXN_00094627,ACC_9999,03/17/2024,Debit,963.92,UPI,Retail
TXN_00094743,ACC_9999,2025-04-03,Credit,3535.12,UPI,Investment
TXN_00094789,ACC_9999,2022-08-27,Debit,2680.74,UPI,Dining
TXN_00094792,ACC_9999,2021-10-04,Debit,3875.88,ATM,Education
TXN_00094824,ACC_9999,2021-08-12,Credit,24393.42,ATM,Transfer
TXN_00094874,ACC_9999,2021-01-05,Debit,543.27,Branch,Other
TXN_00094918,ACC_9999,2024-07-27,Credit,7049.78,UPI,Utilities
TXN_00095010,ACC_9999,2024-04-28,Debit,3267.56,NetBanking,Dining
TXN_00095090,ACC_9999,2021-06-01,Debit,4847.12,NetBanking,Healthcare
TXN_00095508,ACC_9999,2022-02-05,Credit,21621.12,UPI,Investment
TXN_00095544,ACC_9999,2021-03-28,Debit,12080.99,UPI,Utilities
TXN_00095587,ACC_9999,2023-12-05,Debit,12659.15,UPI,Healthcare
TXN_00095753,ACC_9999,2025-07-20,Debit,905.53,NetBanking,Transfer
TXN_00095756,ACC_9999,2023-01-11,Debit,1415.69,UPI,Investment
TXN_00095857,ACC_9999,2024-02-27,Debit,11450.2,UPI,Transfer
TXN_00095918,ACC_9999,2022-11-20,Credit,1854.11,NetBanking,Travel
TXN_00096005,ACC_9999,05/22/2023,Credit,7222.41,Branch,Utilities
TXN_00096023,ACC_9999,2025-11-01,Credit,2908.78,ATM,Other
TXN_00096232,ACC_9999,2024-04-20,Credit,2874.26,Branch,Salary
TXN_00096241,ACC_9999,2024-01-05,Credit,11519.9,NetBanking,Travel
TXN_00096297,ACC_9999,2021-10-07,Debit,20302.01,UPI,Other
TXN_00096332,ACC_9999,2021-09-21,Credit,339.54,UPI,Education
TXN_00096531,ACC_9999,2025-04-09,Credit,35856.19,UPI,Salary
TXN_00096672,ACC_9999,2025-07-05,Debit,10838.93,NetBanking,Other
TXN_00096741,ACC_9999,2022-06-16,Credit,15999.58,Branch,Healthcare
TXN_00096743,ACC_9999,2024-03-05,Debit,24082.53,Branch,Travel
TXN_00096970,ACC_9999,2026-03-01,Credit,1913.54,UPI,Salary
TXN_00097029,ACC_9999,07/17/2022,Debit,8045.96,NetBanking,Dining
TXN_00097432,ACC_9999,2023-11-26,Credit,8841.55,UPI,Investment
TXN_00097463,ACC_9999,2021-10-24,Debit,1349.8,ATM,Retail
TXN_00097467,ACC_9999,2021-11-16,Credit,4234.1,UPI,Education
TXN_00097661,ACC_9999,2021-10-13,Debit,4154.55,Branch,Travel
TXN_00098111,ACC_9999,2023-06-21,Credit,10460.82,UPI,Transfer
