Complaint_ID,Customer_ID,Complaint_Date,Category,Channel,Resolution_TAT_Days,CSAT_Score
CMP_0006118,CUST_06648,2025-10-08,Service,Phone,1,4
CMP_0006119,CUST_07053,2024-02-28,Service,Digital,15,5
CMP_0006120,CUST_00951,2025-04-26,Fees,Phone,4,4
CMP_0006121,CUST_08011,2023-08-17,Fees,Phone,5,4
CMP_0006122,CUST_07710,2022-09-02,Service,Branch,4,5
CMP_0006123,CUST_01610,2022-12-26,KYC,Phone,5,4
CMP_0006124,CUST_00143,2025-10-16,KYC,Branch,3,3
CMP_0006125,CUST_00505,2024-03-09,KYC,Branch,4,5
CMP_0006126,CUST_05189,2023-08-10,Fees,Phone,35,3
CMP_0006127,CUST_05580,2023-03-22,KYC,Phone,3,5
CMP_0006128,CUST_10111,2026-03-05,Fraud,Phone,5,3
CMP_0006129,CUST_02336,2024-10-14,Fees,Phone,7,3
CMP_0006130,CUST_08687,2022-02-07,Service,Digital,1,5
CMP_0006131,CUST_07221,2024-01-20,KYC,Digital,3,5
CMP_0006132,CUST_00350,2025-08-20,Fees,Branch,4,4
CMP_0006133,CUST_02482,2024-09-29,Fees,Branch,8,5
CMP_0006134,CUST_08721,2025-03-31,Fees,Digital,6,4
CMP_0006135,CUST_03093,2022-03-30,Fees,Phone,1,4
CMP_0006136,CUST_01394,2025-03-30,Fraud,Digital,2,1
CMP_0006137,CUST_08360,2022-03-05,Fraud,Branch,3,3
CMP_0006138,CUST_00161,2023-08-11,Service,Branch,3,3
CMP_0006139,CUST_06947,2023-08-11,Service,Branch,9,1
CMP_0006140,CUST_05347,2023-08-08,KYC,Phone,1,4
CMP_0006141,CUST_02586,2024-07-02,KYC,Digital,6,5
CMP_0006142,CUST_04492,2024-05-17,Service,Phone,13,5
CMP_0006143,CUST_04944,2023-11-25,Service,Digital,1,4
CMP_0006144,CUST_10140,2025-08-31,Service,Phone,6,5
CMP_0006145,CUST_08632,2025-06-14,Service,Phone,4,3
CMP_0006146,CUST_05337,2026-05-13,Fees,Digital,19,4
CMP_0006147,CUST_02736,2025-01-02,Fraud,Phone,6,4
CMP_0006148,CUST_03072,2023-12-27,Service,Branch,24,5
CMP_0006149,CUST_07033,2023-01-24,Service,Branch,7,4
CMP_0006150,CUST_06286,2023-12-05,KYC,Phone,3,5
CMP_0006151,CUST_07757,2026-01-06,Service,Branch,14,5
CMP_0006152,CUST_02764,2025-11-27,Fees,Phone,2,4
CMP_0006153,CUST_02477,2026-02-21,Service,Branch,7,5
CMP_0006154,CUST_02310,2022-10-13,KYC,Branch,9,5
CMP_0006155,CUST_02386,2025-09-19,KYC,Branch,4,2
CMP_0006156,CUST_04656,2025-02-06,KYC,Phone,6,1
CMP_0006157,CUST_09570,2025-08-22,Service,Digital,5,4
CMP_0006158,CUST_03761,2023-02-13,Service,Phone,16,4
CMP_0006159,CUST_04202,2023-12-31,Fraud,Phone,13,4
CMP_0006160,CUST_06134,2025-05-05,KYC,Phone,3,4
CMP_0006161,CUST_04318,2023-10-25,KYC,Digital,6,5
CMP_0006162,CUST_07713,2022-12-24,Service,Digital,11,4
CMP_0006163,CUST_03640,2022-08-17,Fees,Branch,3,4
CMP_0006164,CUST_09216,2025-11-23,Fees,Branch,8,4
CMP_0006165,CUST_04545,2023-04-24,KYC,Branch,9,4
CMP_0006166,CUST_04406,2023-02-07,Fees,Phone,53,1
CMP_0006167,CUST_02656,2024-01-22,KYC,Digital,10,5
CMP_0006168,CUST_06862,2025-08-20,Fees,Branch,12,3
CMP_0006169,CUST_02685,2023-07-09,Service,Digital,5,3
CMP_0006170,CUST_04518,2025-03-06,Service,Digital,2,5
CMP_0006171,CUST_07827,2026-06-06,Fees,Phone,54,4
CMP_0006172,CUST_04625,2026-01-24,Service,Branch,6,3
CMP_0006173,CUST_10165,2023-11-16,KYC,Phone,1,5
CMP_0006174,CUST_09794,2023-11-28,Fees,Branch,12,5
CMP_0006175,CUST_04697,2022-10-02,KYC,Phone,5,3
CMP_0006176,CUST_07298,2023-04-06,Fees,Phone,2,2
CMP_0006177,CUST_09857,2023-06-25,Service,Phone,16,5
CMP_0006178,CUST_09823,2025-12-29,Fees,Phone,5,4
CMP_0006179,CUST_03633,2024-10-21,Service,Branch,5,3
CMP_0006180,CUST_02837,2024-04-22,Fraud,Digital,4,3
CMP_0006181,CUST_01029,2023-07-01,Fees,Digital,3,5
CMP_0006182,CUST_07525,2025-08-06,Fees,Digital,3,5
CMP_0006183,CUST_08648,2024-10-03,Service,Branch,4,4
CMP_0006184,CUST_06761,2023-10-18,Fees,Branch,6,3
CMP_0006185,CUST_04118,2025-09-22,Fees,Digital,3,2
CMP_0006186,CUST_06061,2024-02-15,Service,Digital,34,2
CMP_0006187,CUST_02824,2023-12-15,Fees,Branch,21,5
CMP_0006188,CUST_02696,2025-03-22,Service,Digital,1,3
CMP_0006189,CUST_09881,2025-03-23,Fees,Digital,22,3
CMP_0006190,CUST_09114,2026-05-11,KYC,Branch,6,4
CMP_0006191,CUST_09453,2024-04-02,Service,Phone,13,4
CMP_0006192,CUST_06097,2024-10-12,KYC,Phone,8,5
CMP_0006193,CUST_01287,2025-12-17,Fees,Phone,7,4
CMP_0006194,CUST_05983,2022-07-10,KYC,Phone,4,4
CMP_0006195,CUST_09396,2023-07-10,Service,Phone,8,5
CMP_0006196,CUST_00526,2022-04-30,Fees,Branch,4,5
CMP_0006197,CUST_07084,2025-12-20,Service,Phone,6,2
CMP_0006198,CUST_07400,2024-08-17,Fees,Phone,10,3
CMP_0006199,CUST_07473,2024-06-26,Service,Phone,4,2
CMP_0006200,CUST_03080,2024-11-06,Service,Digital,10,2
CMP_0006201,CUST_09909,2024-04-15,Service,Branch,4,5
CMP_0006202,CUST_09598,2024-02-03,Fees,Phone,23,4
CMP_0006203,CUST_02836,2025-05-08,Fees,Digital,1,3
CMP_0006204,CUST_08800,2025-04-08,Fraud,Phone,4,3
CMP_0006205,CUST_01368,2026-06-24,Fees,Digital,4,4
CMP_0006206,CUST_07303,2026-07-29,Fees,Digital,6,2
CMP_0006207,CUST_08657,2023-10-06,Fees,Branch,3,5
CMP_0006208,CUST_03565,2023-02-16,Service,Digital,7,4
CMP_0006209,CUST_10060,2022-01-23,Fees,Phone,15,1
CMP_0006210,CUST_05265,2025-07-01,Fraud,Branch,1,1
CMP_0006211,CUST_03164,2025-12-12,Service,Phone,1,2
CMP_0006212,CUST_04312,2024-04-09,Service,Phone,2,4
CMP_0006213,CUST_02651,2026-01-12,Fees,Branch,5,3
CMP_0006214,CUST_04502,2023-08-11,Service,Digital,6,3
CMP_0006215,CUST_08090,2024-02-07,Service,Branch,62,5
CMP_0006216,CUST_03617,2024-01-20,Service,Branch,7,4
CMP_0006217,CUST_02188,2022-10-26,KYC,Phone,1,2
CMP_0006218,CUST_00953,2023-06-28,Service,Digital,5,3
CMP_0006219,CUST_07901,2022-07-29,Service,Branch,2,5
CMP_0006220,CUST_04378,2023-06-22,KYC,Branch,7,3
CMP_0006221,CUST_03551,2023-11-13,Service,Phone,6,4
CMP_0006222,CUST_03765,2024-02-01,Service,Digital,5,1
CMP_0006223,CUST_02516,2023-10-24,Fees,Branch,5,5
CMP_0006224,CUST_05765,2025-10-23,Service,Digital,4,5
CMP_0006225,CUST_06614,2024-05-16,Fees,Branch,6,5
CMP_0006226,CUST_07215,2023-12-27,Fees,Branch,12,3
CMP_0006227,CUST_04173,2025-10-06,KYC,Phone,1,2
CMP_0006228,CUST_08730,2025-10-31,KYC,Branch,7,3
CMP_0006229,CUST_05595,2022-07-02,KYC,Digital,8,1
CMP_0006230,CUST_02604,2022-09-03,KYC,Digital,3,4
CMP_0006231,CUST_07222,2026-08-03,KYC,Digital,10,5
CMP_0006232,CUST_06892,2024-06-12,Service,Phone,7,4
CMP_0006233,CUST_06616,2023-06-11,KYC,Branch,6,3
CMP_0006234,CUST_06805,2023-05-28,Fees,Branch,2,2
CMP_0006235,CUST_08123,2025-10-14,Service,Phone,13,5
CMP_0006236,CUST_06642,2024-07-16,Service,Phone,59,4
CMP_0006237,CUST_10093,2024-08-09,Service,Branch,5,4
CMP_0006238,CUST_00058,2025-01-21,Service,Branch,6,3
CMP_0006239,CUST_01651,2023-12-03,Fraud,Branch,4,5
CMP_0006240,CUST_08952,2024-12-29,Fraud,Branch,3,1
CMP_0006241,CUST_06202,2024-08-14,Service,Branch,7,5
CMP_0006242,CUST_05276,2023-10-02,Service,Digital,9,4
CMP_0006243,CUST_06172,2023-08-29,Service,Phone,8,4
CMP_0006244,CUST_00054,2026-01-26,Fees,Phone,1,3
CMP_0006245,CUST_05937,2025-08-23,Service,Phone,4,5
CMP_0006246,CUST_01320,2023-04-19,Fees,Branch,12,3
CMP_0006247,CUST_03007,2025-07-01,Service,Phone,2,4
CMP_0006248,CUST_09735,2023-06-25,Fraud,Branch,8,4
CMP_0006249,CUST_02062,2025-01-04,Service,Branch,2,5
CMP_0006250,CUST_01741,2026-04-20,Fees,Phone,11,3
CMP_0006251,CUST_02804,2024-06-12,Service,Digital,3,3
CMP_0006252,CUST_09759,2022-07-03,Service,Branch,1,4
CMP_0006253,CUST_01231,2022-07-07,Service,Branch,5,2
CMP_0006254,CUST_08246,2026-08-07,Service,Digital,14,4
CMP_0006255,CUST_03721,2024-05-12,Fees,Phone,57,1
CMP_0006256,CUST_03765,2026-01-07,Service,Digital,1,5
CMP_0006257,CUST_00351,2022-03-05,KYC,Phone,3,3
CMP_0006258,CUST_04917,2022-11-06,Fees,Digital,4,5
CMP_0006259,CUST_08603,2022-10-12,KYC,Phone,10,2
CMP_0006260,CUST_02535,2025-08-25,Service,Branch,12,5
CMP_0006261,CUST_04416,2023-11-06,Service,Phone,5,5
CMP_0006262,CUST_01527,2022-03-17,Fees,Phone,3,3
CMP_0006263,CUST_01032,2024-01-13,Service,Phone,4,5
CMP_0006264,CUST_06258,2022-12-09,Service,Digital,9,4
CMP_0006265,CUST_06917,2025-10-24,Fees,Branch,35,3
CMP_0006266,CUST_03586,2023-05-16,KYC,Phone,2,5
CMP_0006267,CUST_07442,2022-09-26,Fraud,Phone,5,2
CMP_0006268,CUST_00802,2023-04-01,Fees,Branch,7,4
CMP_0006269,CUST_07716,2024-12-07,Service,Digital,10,1
CMP_0006270,CUST_02276,2025-11-23,Service,Digital,6,4
CMP_0006271,CUST_08980,2022-06-19,Fraud,Phone,1,2
CMP_0006272,CUST_01109,2026-07-09,Fraud,Phone,12,4
CMP_0006273,CUST_02954,2023-11-11,Service,Branch,7,5
CMP_0006274,CUST_02304,2026-05-29,Service,Digital,2,5
CMP_0006275,CUST_06026,2023-07-15,KYC,Branch,21,4
CMP_0006276,CUST_08722,2024-07-12,Service,Branch,20,2
CMP_0006277,CUST_08833,2024-02-02,Fees,Branch,14,2
CMP_0006278,CUST_01998,2025-07-06,Service,Branch,2,4
CMP_0006279,CUST_04543,2026-05-15,Service,Branch,9,4
CMP_0006280,CUST_01812,2024-11-06,Fees,Digital,9,4
CMP_0006281,CUST_02032,2024-08-05,Fraud,Digital,4,4
CMP_0006282,CUST_08592,2025-09-17,Service,Phone,1,3
CMP_0006283,CUST_02789,2022-01-09,KYC,Branch,14,5
CMP_0006284,CUST_04867,2024-12-06,KYC,Branch,5,4
CMP_0006285,CUST_09545,2022-04-10,Fees,Digital,14,4
CMP_0006286,CUST_01669,2025-07-16,Service,Phone,9,4
CMP_0006287,CUST_09212,2023-02-22,KYC,Phone,3,3
CMP_0006288,CUST_03816,2024-10-31,Fees,Phone,8,3
CMP_0006289,CUST_02148,2026-04-15,Service,Phone,3,5
CMP_0006290,CUST_08518,2024-10-12,Service,Digital,33,1
CMP_0006291,CUST_02236,2023-03-23,Fees,Branch,12,5
CMP_0006292,CUST_00464,2024-12-10,KYC,Branch,16,5
CMP_0006293,CUST_02065,2025-10-07,Service,Phone,6,3
CMP_0006294,CUST_03478,2025-06-03,Fees,Phone,11,5
CMP_0006295,CUST_06977,2023-11-22,Service,Phone,3,1
CMP_0006296,CUST_04295,2025-07-19,Service,Branch,8,5
CMP_0006297,CUST_07546,2025-01-29,Fees,Phone,4,2
CMP_0006298,CUST_09363,2022-05-10,Service,Phone,11,4
CMP_0006299,CUST_04229,2025-05-27,KYC,Branch,22,5
CMP_0006300,CUST_09851,2025-08-25,KYC,Branch,9,2
CMP_0006301,CUST_08726,2025-02-09,KYC,Phone,4,5
CMP_0006302,CUST_04345,2024-05-31,Fraud,Branch,19,4
CMP_0006303,CUST_01063,2024-06-27,Fees,Digital,44,3
CMP_0006304,CUST_06345,2025-07-10,Service,Phone,1,5
CMP_0006305,CUST_02997,2023-09-30,Fees,Digital,7,3
CMP_0006306,CUST_08190,2026-06-11,Fees,Digital,22,5
CMP_0006307,CUST_07125,2023-11-20,Service,Digital,8,4
CMP_0006308,CUST_01681,2025-01-19,Fraud,Digital,1,3
CMP_0006309,CUST_03620,2025-07-12,KYC,Branch,4,5
CMP_0006310,CUST_06015,2023-08-06,Fees,Digital,1,4
CMP_0006311,CUST_06771,2024-12-14,Service,Digital,3,3
CMP_0006312,CUST_09743,2023-05-27,Service,Digital,3,4
CMP_0006313,CUST_02002,2022-01-01,Fees,Phone,18,3
CMP_0006314,CUST_00567,2024-11-18,Fees,Phone,7,5
CMP_0006315,CUST_00680,2025-01-30,Fees,Branch,3,4
CMP_0006316,CUST_10075,2022-12-10,Service,Branch,10,5
CMP_0006317,CUST_05124,2025-11-11,Service,Digital,7,1
CMP_0006318,CUST_01780,2023-02-01,Service,Phone,5,5
CMP_0006319,CUST_05602,2026-01-24,Fraud,Phone,10,2
CMP_0006320,CUST_07457,2026-05-06,Fees,Branch,12,4
CMP_0006321,CUST_01515,2022-07-03,KYC,Digital,5,4
CMP_0006322,CUST_05174,2022-05-06,Service,Digital,4,3
CMP_0006323,CUST_08778,2025-12-03,Service,Phone,2,4
CMP_0006324,CUST_01556,2023-04-13,Service,Phone,5,1
CMP_0006325,CUST_09863,2025-09-05,Fees,Phone,3,3
CMP_0006326,CUST_05536,2024-02-04,Fraud,Phone,5,3
CMP_0006327,CUST_01457,2022-06-24,Service,Phone,9,5
CMP_0006328,CUST_08118,2022-07-06,Fraud,Branch,11,5
CMP_0006329,CUST_01941,2024-06-18,KYC,Digital,4,4
CMP_0006330,CUST_00726,2022-06-08,Service,Phone,10,5
CMP_0006331,CUST_02719,2025-06-01,Fees,Digital,36,3
CMP_0006332,CUST_08512,2023-01-05,Service,Branch,12,5
CMP_0006333,CUST_01128,2024-02-10,Service,Branch,12,4
CMP_0006334,CUST_00975,2025-03-26,Fees,Phone,59,3
CMP_0006335,CUST_05542,2025-02-23,Service,Phone,11,2
CMP_0006336,CUST_03321,2023-05-27,Service,Phone,2,1
CMP_0006337,CUST_02430,2022-11-08,Service,Digital,3,4
CMP_0006338,CUST_05956,2024-08-16,Service,Digital,1,4
CMP_0006339,CUST_05379,2024-05-09,Service,Phone,2,4
CMP_0006340,CUST_07860,2024-12-04,Service,Phone,2,5
CMP_0006341,CUST_00807,2022-01-22,Service,Branch,8,4
CMP_0006342,CUST_08071,2023-08-25,Service,Branch,3,5
CMP_0006343,CUST_03341,2026-05-10,Service,Branch,6,3
CMP_0006344,CUST_02258,2022-05-18,Fees,Phone,10,3
CMP_0006345,CUST_03209,2023-09-15,Fees,Branch,3,5
CMP_0006346,CUST_00820,2025-06-07,Fees,Digital,17,5
CMP_0006347,CUST_02927,2026-07-12,Service,Branch,1,3
CMP_0006348,CUST_08106,2022-03-31,Service,Digital,1,3
CMP_0006349,CUST_01041,2022-06-06,Fraud,Phone,12,2
CMP_0006350,CUST_08984,2024-01-13,Service,Branch,7,4
CMP_0006351,CUST_02385,2024-08-23,Service,Phone,3,5
CMP_0006352,CUST_01839,2023-10-17,Service,Branch,3,3
CMP_0006353,CUST_06428,2022-11-27,KYC,Branch,5,4
CMP_0006354,CUST_06655,2024-07-03,Service,Branch,3,4
CMP_0006355,CUST_09173,2026-05-25,Fees,Phone,15,4
CMP_0006356,CUST_06180,2023-07-23,Fees,Phone,2,3
CMP_0006357,CUST_03221,2022-02-18,Service,Branch,10,5
CMP_0006358,CUST_09808,2025-02-12,KYC,Digital,7,3
CMP_0006359,CUST_01662,2022-07-21,Service,Branch,5,2
CMP_0006360,CUST_04357,2024-10-04,Service,Digital,4,5
CMP_0006361,CUST_08824,2023-05-04,Fees,Digital,1,5
CMP_0006362,CUST_05241,2022-01-31,Service,Digital,4,4
CMP_0006363,CUST_08337,2026-05-15,Service,Digital,5,3
CMP_0006364,CUST_06989,2022-05-13,Fees,Phone,9,4
CMP_0006365,CUST_00147,2022-03-08,Service,Digital,5,4
CMP_0006366,CUST_04970,2023-05-25,Fees,Digital,5,4
CMP_0006367,CUST_01525,2025-12-20,Fees,Branch,3,3
CMP_0006368,CUST_06903,2025-04-05,Service,Branch,4,3
CMP_0006369,CUST_09822,2026-01-10,Service,Digital,5,5
CMP_0006370,CUST_02961,2022-07-11,Fees,Phone,2,2
CMP_0006371,CUST_02601,2023-11-05,KYC,Branch,11,2
CMP_0006372,CUST_04783,2022-12-17,Service,Digital,3,4
CMP_0006373,CUST_04861,2023-09-26,Service,Branch,1,4
CMP_0006374,CUST_05683,2026-06-03,Service,Branch,7,4
CMP_0006375,CUST_00535,2024-04-25,Service,Branch,1,5
CMP_0006376,CUST_08817,2025-12-27,Fraud,Digital,7,5
CMP_0006377,CUST_00937,2022-04-24,Service,Digital,8,5
CMP_0006378,CUST_02130,2023-11-07,Fees,Digital,3,3
CMP_0006379,CUST_07026,2025-09-30,Fees,Phone,2,4
CMP_0006380,CUST_03608,2023-05-24,Service,Branch,1,5
CMP_0006381,CUST_00785,2023-05-31,Fees,Digital,27,2
CMP_0006382,CUST_09494,2023-08-21,Fees,Phone,13,4
CMP_0006383,CUST_02076,2022-11-10,Service,Phone,2,4
CMP_0006384,CUST_01355,2025-05-07,Fees,Digital,4,4
CMP_0006385,CUST_09978,2024-09-08,KYC,Branch,16,4
CMP_0006386,CUST_07996,2024-10-14,Fees,Branch,9,5
CMP_0006387,CUST_04846,2023-06-19,Fees,Phone,70,3
CMP_0006388,CUST_06621,2024-06-08,Fees,Branch,7,5
CMP_0006389,CUST_03758,2022-01-28,Service,Phone,1,4
CMP_0006390,CUST_09298,2025-08-12,Fees,Branch,9,5
CMP_0006391,CUST_07133,2024-07-29,KYC,Digital,3,3
CMP_0006392,CUST_03197,2022-05-09,KYC,Branch,4,5
CMP_0006393,CUST_05149,2024-01-12,Fees,Phone,7,5
CMP_0006394,CUST_06662,2023-04-22,Fees,Phone,6,4
CMP_0006395,CUST_05415,2024-05-29,Service,Digital,5,5
CMP_0006396,CUST_04050,2024-06-28,Fraud,Phone,10,2
CMP_0006397,CUST_00505,2022-12-02,Fees,Branch,23,4
CMP_0006398,CUST_04288,2022-03-31,Fees,Phone,6,4
CMP_0006399,CUST_00050,2022-01-08,Fees,Phone,6,4
CMP_0006400,CUST_06284,2022-11-01,Fraud,Digital,3,5
CMP_0006401,CUST_07874,2025-02-06,Fees,Phone,70,4
CMP_0006402,CUST_01379,2022-05-21,Fees,Branch,3,5
CMP_0006403,CUST_08522,2022-07-11,Fees,Digital,33,3
CMP_0006404,CUST_05706,2023-04-19,Service,Phone,18,4
CMP_0006405,CUST_05504,2024-03-19,Fees,Digital,5,2
CMP_0006406,CUST_07271,2022-03-10,Service,Phone,2,5
CMP_0006407,CUST_03471,2024-04-07,Fraud,Branch,10,3
CMP_0006408,CUST_04206,2024-11-14,Fees,Digital,7,5
CMP_0006409,CUST_08948,2022-02-08,Fees,Branch,8,5
CMP_0006410,CUST_03822,2022-02-16,Fraud,Phone,11,3
CMP_0006411,CUST_00483,2025-05-08,Fees,Phone,2,1
CMP_0006412,CUST_03642,2024-09-15,KYC,Phone,4,3
CMP_0006413,CUST_03154,2024-02-01,Service,Digital,2,2
CMP_0006414,CUST_05604,2025-04-11,Service,Branch,3,1
CMP_0006415,CUST_02296,2023-09-24,Fees,Digital,1,2
CMP_0006416,CUST_02941,2023-03-07,Service,Digital,2,4
CMP_0006417,CUST_00632,2024-08-23,Service,Branch,5,4
CMP_0006418,CUST_00112,2024-02-16,Service,Digital,6,4
CMP_0006419,CUST_00996,2025-07-30,Fraud,Digital,30,4
CMP_0006420,CUST_01595,2024-11-27,Fees,Digital,11,4
CMP_0006421,CUST_03274,2026-05-01,Service,Digital,6,3
CMP_0006422,CUST_06051,2023-12-03,Fees,Branch,3,3
CMP_0006423,CUST_05196,2025-06-06,Fees,Branch,6,5
CMP_0006424,CUST_10061,2022-04-28,Service,Phone,5,4
CMP_0006425,CUST_05861,2026-04-05,Service,Phone,16,2
CMP_0006426,CUST_05374,2025-09-06,Service,Phone,5,5
CMP_0006427,CUST_01086,2024-06-12,Fees,Phone,38,2
CMP_0006428,CUST_09409,2023-10-07,KYC,Branch,4,5
CMP_0006429,CUST_08593,2023-02-23,Service,Branch,1,3
CMP_0006430,CUST_00960,2025-04-11,Service,Digital,16,3
CMP_0006431,CUST_02938,2023-04-23,Service,Branch,3,3
CMP_0006432,CUST_05782,2022-09-02,Service,Digital,10,4
CMP_0006433,CUST_02598,2026-07-05,Fraud,Branch,48,5
CMP_0006434,CUST_07835,2026-07-12,Service,Digital,12,2
CMP_0006435,CUST_10166,2025-11-22,Fees,Digital,5,2
CMP_0006436,CUST_08623,2022-12-01,Fees,Digital,4,1
CMP_0006437,CUST_02700,2023-06-30,KYC,Phone,2,3
CMP_0006438,CUST_01210,2023-03-05,KYC,Digital,5,4
CMP_0006439,CUST_01068,2024-08-17,Service,Branch,1,3
CMP_0006440,CUST_07017,2022-11-16,Fraud,Branch,14,2
CMP_0006441,CUST_00713,2023-09-06,Service,Digital,4,5
CMP_0006442,CUST_02828,2025-07-25,Fees,Digital,3,3
CMP_0006443,CUST_07073,2024-05-31,Fees,Branch,2,5
CMP_0006444,CUST_00846,2024-10-23,Service,Phone,2,2
CMP_0006445,CUST_02691,2022-05-12,Service,Branch,69,3
CMP_0006446,CUST_03326,2026-08-03,Fees,Digital,10,5
CMP_0006447,CUST_08217,2024-01-22,Service,Branch,6,5
CMP_0006448,CUST_09860,2024-08-14,Service,Phone,6,1
CMP_0006449,CUST_04256,2023-05-27,Service,Phone,7,3
CMP_0006450,CUST_04883,2023-11-11,Service,Digital,1,5
CMP_0006451,CUST_01966,2022-05-03,Service,Digital,3,2
CMP_0006452,CUST_09118,2022-12-21,Fees,Branch,39,2
CMP_0006453,CUST_10135,2022-05-24,Fees,Digital,71,5
CMP_0006454,CUST_02512,2025-11-21,Fees,Branch,34,2
CMP_0006455,CUST_08852,2023-08-19,KYC,Branch,35,3
CMP_0006456,CUST_00379,2022-10-15,Service,Phone,4,5
CMP_0006457,CUST_05988,2024-09-02,Fees,Branch,17,3
CMP_0006458,CUST_04480,2026-05-22,Service,Phone,5,2
CMP_0006459,CUST_00171,2023-08-20,Service,Branch,2,5
CMP_0006460,CUST_00048,2022-05-30,Service,Phone,6,4
CMP_0006461,CUST_01057,2023-06-13,KYC,Phone,1,2
CMP_0006462,CUST_09509,2023-05-01,Service,Digital,5,4
CMP_0006463,CUST_00707,2024-05-27,Fees,Branch,12,1
CMP_0006464,CUST_09407,2023-06-20,Fees,Branch,50,4
CMP_0006465,CUST_08600,2025-07-17,KYC,Digital,4,5
CMP_0006466,CUST_05854,2023-03-21,Service,Phone,13,2
CMP_0006467,CUST_04538,2023-12-15,Fees,Phone,14,4
CMP_0006468,CUST_01456,2023-09-15,Service,Digital,2,5
CMP_0006469,CUST_09914,2025-10-07,Service,Phone,9,4
CMP_0006470,CUST_09075,2022-01-28,Service,Phone,10,4
CMP_0006471,CUST_07039,2026-05-13,Service,Branch,2,5
CMP_0006472,CUST_05441,2024-04-07,Fees,Digital,3,2
CMP_0006473,CUST_04979,2025-07-03,Fees,Digital,5,4
CMP_0006474,CUST_00400,2024-07-04,Service,Branch,4,4
CMP_0006475,CUST_03589,2023-12-13,KYC,Phone,7,4
CMP_0006476,CUST_09709,2025-01-20,Fees,Digital,41,5
CMP_0006477,CUST_04844,2022-06-24,Fees,Branch,1,2
CMP_0006478,CUST_00616,2025-06-22,KYC,Branch,11,5
CMP_0006479,CUST_03952,2023-01-27,Service,Branch,14,4
CMP_0006480,CUST_09862,2025-10-26,KYC,Branch,1,4
CMP_0006481,CUST_03358,2025-09-04,Service,Phone,8,3
CMP_0006482,CUST_07291,2025-05-27,KYC,Digital,5,4
CMP_0006483,CUST_04375,2023-04-12,Fraud,Branch,3,3
CMP_0006484,CUST_01043,2026-01-18,KYC,Digital,15,5
CMP_0006485,CUST_04520,2022-01-04,Service,Digital,59,4
CMP_0006486,CUST_05697,2025-08-12,Service,Phone,10,2
CMP_0006487,CUST_08274,2024-07-07,Fees,Digital,4,3
CMP_0006488,CUST_06454,2023-03-24,Fees,Branch,9,5
CMP_0006489,CUST_02098,2023-03-31,Service,Phone,5,4
CMP_0006490,CUST_07949,2026-04-25,Service,Branch,10,2
CMP_0006491,CUST_02322,2026-07-24,Service,Branch,10,4
CMP_0006492,CUST_07014,2026-03-30,Service,Digital,2,5
CMP_0006493,CUST_02825,2024-09-29,KYC,Digital,8,3
CMP_0006494,CUST_08440,2023-12-07,Service,Phone,1,2
CMP_0006495,CUST_09525,2026-05-16,KYC,Digital,2,3
CMP_0006496,CUST_01434,2022-02-19,KYC,Phone,11,1
CMP_0006497,CUST_08558,2024-05-25,Service,Digital,56,4
CMP_0006498,CUST_05723,2022-07-19,KYC,Branch,1,5
CMP_0006499,CUST_01881,2024-12-17,Service,Phone,11,4
CMP_0006500,CUST_09984,2025-05-21,Service,Phone,7,1
CMP_0006501,CUST_08255,2022-04-30,Fees,Branch,3,2
CMP_0006502,CUST_04031,2023-12-22,Service,Digital,20,3
CMP_0006503,CUST_03540,2026-07-30,Fees,Digital,71,2
CMP_0006504,CUST_07681,2024-02-17,Service,Phone,15,4
CMP_0006505,CUST_00759,2024-11-23,Fraud,Digital,2,4
CMP_0006506,CUST_02421,2022-01-02,Service,Digital,2,4
CMP_0006507,CUST_01482,2024-11-29,Service,Branch,2,5
CMP_0006508,CUST_06262,2024-12-22,Service,Digital,4,5
CMP_0006509,CUST_04423,2023-06-16,Fees,Phone,7,2
CMP_0006510,CUST_03915,2024-04-01,Fees,Branch,5,1
CMP_0006511,CUST_09235,2023-06-15,Service,Digital,7,5
CMP_0006512,CUST_04413,2022-10-20,Service,Branch,1,5
CMP_0006513,CUST_10000,2025-05-22,Fraud,Phone,3,5
CMP_0006514,CUST_06199,2023-04-23,Fees,Phone,7,3
CMP_0006515,CUST_08128,2024-10-01,Service,Phone,5,2
CMP_0006516,CUST_05312,2024-08-24,Fees,Digital,1,5
CMP_0006517,CUST_07497,2022-10-14,Service,Branch,3,4
CMP_0006518,CUST_06273,2025-08-25,Fees,Phone,29,5
CMP_0006519,CUST_04199,2024-02-26,Service,Phone,6,5
CMP_0006520,CUST_07541,2024-12-05,KYC,Phone,3,4
CMP_0006521,CUST_03455,2022-05-12,Service,Branch,8,3
CMP_0006522,CUST_00163,2023-11-27,KYC,Digital,4,4
CMP_0006523,CUST_10003,2025-08-19,Service,Digital,3,2
CMP_0006524,CUST_02946,2023-01-02,Fees,Digital,3,5
CMP_0006525,CUST_09128,2025-03-27,Service,Branch,2,5
CMP_0006526,CUST_10180,2025-02-26,Fees,Branch,10,5
CMP_0006527,CUST_05981,2026-01-07,Service,Phone,11,3
CMP_0006528,CUST_00115,2023-01-20,Service,Digital,3,5
CMP_0006529,CUST_01600,2025-11-28,Fees,Branch,7,4
CMP_0006530,CUST_10137,2024-02-28,Service,Digital,9,3
CMP_0006531,CUST_04586,2022-01-30,Fees,Branch,1,4
