Log_ID,Customer_ID,Login_Date,App_Page,Session_Duration_Min,Feature_Used
LOG_00067717,CUST_02484,2023-07-24,Home,16.7,KYC Upload
LOG_00067718,CUST_08448,2024-03-26,Transfers,11.9,
LOG_00067719,CUST_02236,2025-03-28,Payments,1.1,KYC Upload
LOG_00067720,CUST_09846,2024-05-23,Cards,12.0,Bill Payment
LOG_00067721,CUST_05310,2023-03-30,Transfers,3.2,Profile
LOG_00067722,CUST_08721,2025-12-16,Cards,15.9,Fund Transfer
LOG_00067723,CUST_04327,2024-11-20,Profile,17.4,Balance Inquiry
LOG_00067724,CUST_00215,2025-08-19,Profile,5.7,Card Management
LOG_00067725,CUST_03633,2024-11-07,Home,33.4,KYC Upload
LOG_00067726,CUST_06235,2024-04-13,Accounts,8.8,KYC Upload
LOG_00067727,CUST_04536,2024-01-30,Loans,33.5,KYC Upload
LOG_00067728,CUST_01234,2023-05-29,Home,11.6,Login
LOG_00067729,CUST_05654,2024-08-25,Profile,15.4,Bill Payment
LOG_00067730,CUST_05399,2026-02-18,Profile,6.5,Login
LOG_00067731,CUST_09832,2023-04-24,Loans,2.9,Card Management
LOG_00067732,CUST_02800,2023-06-06,Transfers,1.6,Fund Transfer
LOG_00067733,CUST_09213,2025-06-11,KYC,7.8,Balance Inquiry
LOG_00067734,CUST_00734,2025-04-11,Home,11.9,Card Management
LOG_00067735,CUST_03354,2024-01-31,Cards,1.0,Bill Payment
LOG_00067736,CUST_06642,2023-11-10,Home,11.5,Bill Payment
LOG_00067737,CUST_07085,2025-09-14,KYC,8.4,Card Management
LOG_00067738,CUST_04119,2025-11-03,KYC,15.2,KYC Upload
LOG_00067739,CUST_06658,2023-08-17,KYC,5.5,Balance Inquiry
LOG_00067740,CUST_02635,2025-02-11,Loans,5.5,Bill Payment
LOG_00067741,CUST_02919,2023-06-07,Home,22.9,Profile
LOG_00067742,CUST_07475,2024-01-18,KYC,2.4,Balance Inquiry
LOG_00067743,CUST_05537,2023-09-27,Transfers,14.3,Profile
LOG_00067744,CUST_07862,2023-07-05,Home,10.2,Fund Transfer
LOG_00067745,CUST_01882,2024-09-18,Home,7.7,Login
LOG_00067746,CUST_03233,2024-06-05,KYC,8.1,Bill Payment
LOG_00067747,CUST_07013,2025-08-23,KYC,15.3,Bill Payment
LOG_00067748,CUST_09589,2023-10-18,Accounts,6.0,Login
LOG_00067749,CUST_03476,2025-01-25,Profile,22.9,Fund Transfer
LOG_00067750,CUST_00626,2025-12-12,Home,6.5,Card Management
LOG_00067751,CUST_08017,2026-05-05,Accounts,5.3,Card Management
LOG_00067752,CUST_09133,2024-09-29,Accounts,6.0,Fund Transfer
LOG_00067753,CUST_02567,2025-09-22,Payments,11.7,Profile
LOG_00067754,CUST_02023,2024-09-03,Transfers,13.7,Balance Inquiry
LOG_00067755,CUST_03381,2025-12-12,Accounts,9.8,Card Management
LOG_00067756,CUST_05203,2023-10-08,KYC,7.5,Card Management
LOG_00067757,CUST_00551,2026-02-26,Profile,6.9,Fund Transfer
LOG_00067758,CUST_04905,2026-06-28,Cards,7.1,Bill Payment
LOG_00067759,CUST_05484,2026-04-13,Transfers,17.4,KYC Upload
LOG_00067760,CUST_03619,2024-10-24,KYC,2.8,
LOG_00067761,CUST_01423,2024-09-30,Profile,11.1,Fund Transfer
LOG_00067762,CUST_03943,2023-12-12,Payments,6.7,Login
LOG_00067763,CUST_06639,2023-07-13,Transfers,6.9,Login
LOG_00067764,CUST_02883,2023-02-15,Transfers,16.3,Balance Inquiry
LOG_00067765,CUST_09110,2024-06-15,Payments,6.6,Bill Payment
LOG_00067766,CUST_06196,2023-07-20,Accounts,39.7,Profile
LOG_00067767,CUST_04377,2025-01-22,Loans,18.0,Fund Transfer
LOG_00067768,CUST_07025,2023-12-30,Loans,8.6,Fund Transfer
LOG_00067769,CUST_07227,2025-03-31,KYC,7.7,KYC Upload
LOG_00067770,CUST_00666,2024-09-14,Cards,5.9,Bill Payment
LOG_00067771,CUST_08565,2024-04-18,Payments,2.3,KYC Upload
LOG_00067772,CUST_04095,2026-05-31,Profile,4.1,Fund Transfer
LOG_00067773,CUST_10150,2026-04-11,Accounts,1.8,KYC Upload
LOG_00067774,CUST_06630,2025-02-12,KYC,9.0,Profile
LOG_00067775,CUST_00823,2023-03-31,Payments,15.3,Login
LOG_00067776,CUST_03252,2026-06-15,Cards,2.7,Bill Payment
LOG_00067777,CUST_06790,2023-07-26,Transfers,10.2,Balance Inquiry
LOG_00067778,CUST_05488,2026-01-13,Profile,1.5,Profile
LOG_00067779,CUST_09756,2025-12-22,Transfers,18.0,Fund Transfer
LOG_00067780,CUST_08541,2023-04-28,Payments,11.3,Balance Inquiry
LOG_00067781,CUST_04968,2025-04-14,KYC,6.6,Login
LOG_00067782,CUST_02911,2026-05-30,KYC,25.0,Bill Payment
LOG_00067783,CUST_08183,2025-06-23,KYC,5.5,Card Management
LOG_00067784,CUST_00305,2026-01-24,Transfers,3.6,Balance Inquiry
LOG_00067785,CUST_03097,2024-10-15,Home,25.3,Bill Payment
LOG_00067786,CUST_09019,2024-02-05,Profile,11.0,KYC Upload
LOG_00067787,CUST_03837,2025-12-26,KYC,29.6,Balance Inquiry
LOG_00067788,CUST_07638,2025-05-29,Transfers,11.5,Card Management
LOG_00067789,CUST_03396,2023-07-15,Loans,6.8,Card Management
LOG_00067790,CUST_02140,2023-05-15,Transfers,2.9,Profile
LOG_00067791,CUST_02757,2023-07-04,Accounts,3.7,KYC Upload
LOG_00067792,CUST_07335,2026-03-24,KYC,2.6,Bill Payment
LOG_00067793,CUST_05759,2024-05-10,Profile,10.8,Balance Inquiry
LOG_00067794,CUST_10165,2026-04-16,Loans,15.8,Fund Transfer
LOG_00067795,CUST_06726,2025-12-27,Cards,8.1,Login
LOG_00067796,CUST_07361,2026-06-13,Loans,11.5,Profile
LOG_00067797,CUST_06075,2024-09-24,Transfers,19.3,Bill Payment
LOG_00067798,CUST_06952,2023-08-07,Payments,8.2,Fund Transfer
LOG_00067799,CUST_01553,2023-09-12,Loans,12.6,Login
LOG_00067800,CUST_02392,2023-01-30,Cards,10.7,Balance Inquiry
LOG_00067801,CUST_09361,2024-08-15,Profile,1.5,Card Management
LOG_00067802,CUST_05222,2025-07-16,Loans,9.0,Bill Payment
LOG_00067803,CUST_01659,2025-07-27,Cards,5.1,Fund Transfer
LOG_00067804,CUST_00159,2025-02-01,Home,10.3,Login
LOG_00067805,CUST_08848,2024-03-18,KYC,4.2,Profile
LOG_00067806,CUST_05063,2024-09-23,Accounts,8.7,Card Management
LOG_00067807,CUST_09015,2025-08-08,Accounts,13.3,Login
LOG_00067808,CUST_05631,2025-02-22,KYC,10.0,Profile
LOG_00067809,CUST_05020,2024-08-22,Loans,9.2,Balance Inquiry
LOG_00067810,CUST_04855,2024-09-04,Cards,10.8,KYC Upload
LOG_00067811,CUST_08648,2025-05-07,Profile,8.3,
LOG_00067812,CUST_02285,2023-06-30,Payments,7.5,Profile
LOG_00067813,CUST_07317,2025-02-15,KYC,15.3,Card Management
LOG_00067814,CUST_08868,2026-02-15,Loans,14.9,Balance Inquiry
LOG_00067815,CUST_03309,2024-12-17,Profile,6.5,KYC Upload
LOG_00067816,CUST_01598,2025-08-09,Cards,3.9,Card Management
LOG_00067817,CUST_07778,2024-07-09,Profile,4.2,Profile
LOG_00067818,CUST_02200,2024-02-06,Home,6.5,Bill Payment
LOG_00067819,CUST_09779,2023-07-27,Loans,9.9,KYC Upload
LOG_00067820,CUST_03551,2025-11-15,Profile,3.9,Card Management
LOG_00067821,CUST_09734,2024-09-19,Payments,3.4,Login
LOG_00067822,CUST_08647,2023-07-12,KYC,5.4,KYC Upload
LOG_00067823,CUST_08719,2024-05-26,Cards,2.3,Bill Payment
LOG_00067824,CUST_05335,2025-12-20,Accounts,5.7,Fund Transfer
LOG_00067825,CUST_04289,2023-01-27,Home,11.8,Card Management
LOG_00067826,CUST_08581,2024-04-26,Home,5.9,Profile
LOG_00067827,CUST_07477,2023-01-04,Accounts,6.3,Profile
LOG_00067828,CUST_07597,2023-12-19,Home,4.5,Bill Payment
LOG_00067829,CUST_01967,2026-06-02,Cards,12.9,Fund Transfer
LOG_00067830,CUST_05513,2025-12-10,KYC,4.4,Card Management
LOG_00067831,CUST_02672,2023-08-17,Accounts,9.0,Profile
LOG_00067832,CUST_05949,2024-05-28,Cards,4.1,Card Management
LOG_00067833,CUST_03760,2026-02-27,Home,7.3,Balance Inquiry
LOG_00067834,CUST_06006,2026-05-04,Payments,10.4,Card Management
LOG_00067835,CUST_07399,2024-11-26,Transfers,8.8,Bill Payment
LOG_00067836,CUST_02770,2023-03-21,Transfers,6.8,Fund Transfer
LOG_00067837,CUST_10132,2025-11-24,Cards,8.8,Balance Inquiry
LOG_00067838,CUST_00908,2026-07-02,Cards,5.5,KYC Upload
LOG_00067839,CUST_03915,2024-03-22,Home,8.3,Login
LOG_00067840,CUST_08766,2024-02-03,Loans,28.4,Card Management
LOG_00067841,CUST_02676,2024-02-18,Payments,4.1,KYC Upload
LOG_00067842,CUST_02813,2024-04-24,Transfers,9.2,Fund Transfer
LOG_00067843,CUST_01829,2024-07-16,KYC,7.9,Bill Payment
LOG_00067844,CUST_06731,2025-03-27,KYC,5.3,Profile
LOG_00067845,CUST_06889,2026-06-07,Payments,8.5,Balance Inquiry
LOG_00067846,CUST_08802,2025-03-28,KYC,17.1,Card Management
LOG_00067847,CUST_08657,2025-09-27,Payments,5.9,Profile
LOG_00067848,CUST_02946,2025-11-16,Cards,11.8,Bill Payment
LOG_00067849,CUST_03972,2023-11-23,Accounts,1.9,Login
LOG_00067850,CUST_00322,2023-09-06,Accounts,5.5,Balance Inquiry
LOG_00067851,CUST_05732,2024-08-30,Payments,6.2,KYC Upload
LOG_00067852,CUST_05287,2023-11-29,KYC,11.7,Balance Inquiry
LOG_00067853,CUST_03668,2024-12-03,Loans,7.2,Bill Payment
LOG_00067854,CUST_01964,2024-02-13,Loans,7.3,KYC Upload
LOG_00067855,CUST_01057,2024-05-15,Profile,13.3,Bill Payment
LOG_00067856,CUST_08003,2025-11-22,Loans,10.2,KYC Upload
LOG_00067857,CUST_01036,2023-04-19,Transfers,10.4,Profile
LOG_00067858,CUST_09952,2025-03-28,Home,12.6,Fund Transfer
LOG_00067859,CUST_03706,2025-12-24,Transfers,7.8,Fund Transfer
LOG_00067860,CUST_00888,2026-04-21,KYC,1.0,
LOG_00067861,CUST_02946,2025-04-21,Home,1.8,KYC Upload
LOG_00067862,CUST_02400,2026-06-17,Accounts,8.7,Card Management
LOG_00067863,CUST_06854,2024-06-15,Payments,8.0,KYC Upload
LOG_00067864,CUST_08640,2025-05-07,Profile,1.9,Balance Inquiry
LOG_00067865,CUST_10074,2024-11-06,Profile,1.4,
LOG_00067866,CUST_04770,2026-07-14,Profile,6.0,Login
LOG_00067867,CUST_09321,2024-01-17,Profile,2.8,Fund Transfer
LOG_00067868,CUST_00182,2025-06-30,Profile,7.6,Profile
LOG_00067869,CUST_01696,2024-04-18,Cards,3.5,Fund Transfer
LOG_00067870,CUST_02601,2023-04-23,KYC,5.7,Balance Inquiry
LOG_00067871,CUST_05785,2025-09-26,Payments,3.6,Fund Transfer
LOG_00067872,CUST_05668,2024-01-08,KYC,7.9,Balance Inquiry
LOG_00067873,CUST_08694,2026-01-23,KYC,1.4,Profile
LOG_00067874,CUST_01240,2025-02-02,Cards,1.6,Login
LOG_00067875,CUST_00263,2023-07-07,Payments,3.8,Profile
LOG_00067876,CUST_10158,2024-10-24,Accounts,20.2,Card Management
LOG_00067877,CUST_01439,2024-07-20,Payments,31.8,Fund Transfer
LOG_00067878,CUST_08958,2025-06-24,Payments,18.7,KYC Upload
LOG_00067879,CUST_05799,2023-01-02,KYC,10.5,Card Management
LOG_00067880,CUST_05692,2023-11-24,KYC,5.7,Card Management
LOG_00067881,CUST_05664,2026-04-18,Payments,10.8,
LOG_00067882,CUST_07464,2025-05-26,Payments,1.2,Fund Transfer
LOG_00067883,CUST_06348,2024-03-29,Accounts,4.8,Profile
LOG_00067884,CUST_02323,2024-07-09,Transfers,6.5,Fund Transfer
LOG_00067885,CUST_00180,2026-03-11,KYC,17.7,KYC Upload
LOG_00067886,CUST_06063,2026-02-27,Profile,7.0,Balance Inquiry
LOG_00067887,CUST_04579,2025-04-17,Payments,6.3,Profile
LOG_00067888,CUST_08589,2025-05-12,Accounts,7.9,KYC Upload
LOG_00067889,CUST_03635,2026-03-09,Home,6.5,Fund Transfer
LOG_00067890,CUST_09998,2023-03-10,Cards,6.1,Bill Payment
LOG_00067891,CUST_01262,2024-01-30,Profile,4.1,Card Management
LOG_00067892,CUST_08235,2025-03-21,Profile,9.6,Login
LOG_00067893,CUST_04391,2025-12-12,Accounts,6.6,Bill Payment
LOG_00067894,CUST_01739,2025-12-26,Transfers,6.3,KYC Upload
LOG_00067895,CUST_10098,2024-01-07,Transfers,16.7,KYC Upload
LOG_00067896,CUST_07428,2025-06-30,Payments,7.0,Bill Payment
LOG_00067897,CUST_04115,2025-11-03,Payments,17.9,KYC Upload
LOG_00067898,CUST_08346,2026-01-10,Loans,5.9,Card Management
LOG_00067899,CUST_09224,2025-08-25,Transfers,2.7,Fund Transfer
LOG_00067900,CUST_04422,2024-10-20,Accounts,15.2,Bill Payment
LOG_00067901,CUST_08962,2025-08-17,Accounts,14.2,Profile
LOG_00067902,CUST_09798,2024-08-16,Loans,5.4,Card Management
LOG_00067903,CUST_05219,2024-03-22,Payments,4.7,KYC Upload
LOG_00067904,CUST_06157,2024-06-13,Accounts,2.4,Card Management
LOG_00067905,CUST_01633,2025-12-14,Home,3.7,Fund Transfer
LOG_00067906,CUST_00098,2023-10-05,Accounts,10.6,Profile
LOG_00067907,CUST_02258,2026-05-04,Home,5.9,Profile
LOG_00067908,CUST_01717,2024-03-14,KYC,2.5,Fund Transfer
LOG_00067909,CUST_08131,2026-05-16,Profile,4.8,Balance Inquiry
LOG_00067910,CUST_08624,2026-08-01,Transfers,11.7,Card Management
LOG_00067911,CUST_08181,2025-05-09,KYC,7.1,Card Management
LOG_00067912,CUST_04318,2024-09-26,Home,1.8,Balance Inquiry
LOG_00067913,CUST_04165,2026-04-20,Profile,13.7,Login
LOG_00067914,CUST_00019,2024-11-12,Accounts,9.4,Balance Inquiry
LOG_00067915,CUST_08611,2025-09-27,Loans,2.2,KYC Upload
LOG_00067916,CUST_09580,2024-06-17,Transfers,15.9,KYC Upload
LOG_00067917,CUST_00435,2025-10-04,Payments,7.8,Login
LOG_00067918,CUST_10168,2024-10-03,Home,2.6,Balance Inquiry
LOG_00067919,CUST_02234,2024-03-09,Loans,18.6,Bill Payment
LOG_00067920,CUST_06909,2026-04-16,Home,5.6,Profile
LOG_00067921,CUST_04898,2024-01-10,Transfers,12.9,Balance Inquiry
LOG_00067922,CUST_05909,2024-02-22,Accounts,7.4,Balance Inquiry
LOG_00067923,CUST_05507,2026-04-14,Accounts,2.7,Balance Inquiry
LOG_00067924,CUST_10014,2025-03-26,Payments,3.6,Login
LOG_00067925,CUST_04611,2025-02-06,Loans,6.8,Fund Transfer
LOG_00067926,CUST_06176,2025-07-02,Home,6.9,Card Management
LOG_00067927,CUST_02756,2023-01-21,KYC,8.0,KYC Upload
LOG_00067928,CUST_02516,2023-01-02,Accounts,20.6,Fund Transfer
LOG_00067929,CUST_02973,2024-07-13,Cards,8.7,Bill Payment
LOG_00067930,CUST_09840,2025-12-05,Cards,8.3,Profile
LOG_00067931,CUST_00962,2026-07-10,Home,3.6,Card Management
LOG_00067932,CUST_02327,2023-02-08,Home,8.0,KYC Upload
LOG_00067933,CUST_06623,2023-06-05,Profile,30.8,Fund Transfer
LOG_00067934,CUST_05195,2025-04-15,Payments,11.9,Login
LOG_00067935,CUST_07338,2025-12-12,Profile,14.6,KYC Upload
LOG_00067936,CUST_09963,2026-02-23,Payments,3.9,Card Management
LOG_00067937,CUST_00721,2024-10-21,Accounts,8.3,Fund Transfer
LOG_00067938,CUST_00345,2024-07-03,Home,12.3,Fund Transfer
LOG_00067939,CUST_01439,2026-04-16,Home,11.6,Bill Payment
LOG_00067940,CUST_07905,2024-12-03,Cards,11.9,Bill Payment
LOG_00067941,CUST_00374,2025-05-14,KYC,6.3,KYC Upload
LOG_00067942,CUST_01107,2024-06-22,Cards,15.1,Profile
LOG_00067943,CUST_04931,2026-07-29,Cards,3.1,KYC Upload
LOG_00067944,CUST_04669,2025-10-10,Home,20.4,KYC Upload
LOG_00067945,CUST_10149,2023-05-10,Loans,10.1,Login
LOG_00067946,CUST_03714,2023-04-27,Loans,7.5,Bill Payment
LOG_00067947,CUST_07106,2025-01-25,Home,17.3,Login
LOG_00067948,CUST_09191,2024-03-26,Loans,6.1,Login
LOG_00067949,CUST_04177,2025-06-17,Home,5.5,Profile
LOG_00067950,CUST_06213,2023-12-14,Loans,13.2,Profile
LOG_00067951,CUST_09874,2024-10-19,Payments,4.4,Bill Payment
LOG_00067952,CUST_06592,2024-10-02,Profile,3.4,Profile
LOG_00067953,CUST_05605,2024-10-21,Profile,8.8,KYC Upload
LOG_00067954,CUST_07574,2026-04-17,Accounts,8.2,Bill Payment
LOG_00067955,CUST_00825,2024-11-15,Home,7.9,Balance Inquiry
LOG_00067956,CUST_03190,2024-12-09,Payments,4.8,Balance Inquiry
LOG_00067957,CUST_08463,2024-04-06,Transfers,15.4,Profile
LOG_00067958,CUST_00434,2026-07-09,Payments,3.3,Login
LOG_00067959,CUST_06142,2024-12-30,Loans,11.3,Profile
LOG_00067960,CUST_01871,2026-04-21,Accounts,11.5,Fund Transfer
LOG_00067961,CUST_02780,2023-07-15,Transfers,5.2,Login
LOG_00067962,CUST_02344,2026-01-16,Cards,9.2,Fund Transfer
LOG_00067963,CUST_05956,2023-10-11,Home,4.8,Bill Payment
LOG_00067964,CUST_04542,2023-11-21,Home,22.6,Fund Transfer
LOG_00067965,CUST_04242,2026-08-09,Payments,8.0,Balance Inquiry
LOG_00067966,CUST_02713,2025-01-10,Accounts,9.8,Balance Inquiry
LOG_00067967,CUST_05441,2025-01-16,Cards,14.3,Balance Inquiry
LOG_00067968,CUST_04304,2024-02-16,KYC,18.1,
LOG_00067969,CUST_03832,2024-07-19,Loans,2.9,KYC Upload
LOG_00067970,CUST_07016,2025-12-07,Transfers,14.2,Fund Transfer
LOG_00067971,CUST_08473,2026-05-30,Home,11.5,Card Management
LOG_00067972,CUST_03735,2023-06-25,Home,19.3,KYC Upload
LOG_00067973,CUST_04262,2023-07-02,Cards,3.9,Balance Inquiry
LOG_00067974,CUST_05325,2023-03-29,Loans,20.0,Fund Transfer
LOG_00067975,CUST_00245,2023-02-10,Profile,12.8,Fund Transfer
LOG_00067976,CUST_02611,2025-04-18,Transfers,13.2,Bill Payment
LOG_00067977,CUST_00397,2024-10-08,Home,9.6,Login
LOG_00067978,CUST_05848,2025-10-23,Home,12.4,Balance Inquiry
LOG_00067979,CUST_02071,2023-12-13,Loans,17.4,Fund Transfer
LOG_00067980,CUST_01143,2025-03-17,Loans,19.4,KYC Upload
LOG_00067981,CUST_05646,2023-01-28,Payments,1.0,Card Management
LOG_00067982,CUST_06544,2025-07-22,Cards,12.3,Card Management
LOG_00067983,CUST_05715,2023-05-21,Transfers,11.9,Fund Transfer
LOG_00067984,CUST_07770,2025-03-21,Payments,10.1,Card Management
LOG_00067985,CUST_02266,2025-10-18,Payments,14.2,Bill Payment
LOG_00067986,CUST_10160,2026-06-07,Transfers,8.6,Fund Transfer
LOG_00067987,CUST_05695,2026-07-27,Loans,4.6,Bill Payment
LOG_00067988,CUST_04908,2025-12-09,Profile,11.9,Card Management
LOG_00067989,CUST_02857,2025-01-29,Profile,10.0,Profile
LOG_00067990,CUST_05580,2023-07-16,KYC,5.6,Card Management
LOG_00067991,CUST_10074,2024-10-10,Transfers,7.6,Login
LOG_00067992,CUST_06520,2024-03-31,Loans,10.6,Fund Transfer
LOG_00067993,CUST_01890,2023-10-12,Cards,9.8,Profile
LOG_00067994,CUST_09215,2025-03-18,Cards,26.8,KYC Upload
LOG_00067995,CUST_06270,2025-12-19,Payments,21.5,Login
LOG_00067996,CUST_02203,2024-04-20,KYC,10.5,KYC Upload
LOG_00067997,CUST_05062,2023-09-29,Transfers,5.6,KYC Upload
LOG_00067998,CUST_03291,2024-04-06,Accounts,8.0,Balance Inquiry
LOG_00067999,CUST_08002,2024-02-12,Home,35.4,KYC Upload
LOG_00068000,CUST_07119,2026-08-07,Profile,10.9,Card Management
LOG_00068001,CUST_07911,2025-12-17,Payments,7.7,Login
LOG_00068002,CUST_08203,2023-07-01,Accounts,3.3,Balance Inquiry
LOG_00068003,CUST_05868,2024-10-09,Transfers,2.1,Profile
LOG_00068004,CUST_06393,2023-09-02,Profile,5.0,KYC Upload
LOG_00068005,CUST_07340,2026-03-23,Accounts,4.4,Card Management
LOG_00068006,CUST_07105,2025-04-17,Payments,5.5,Fund Transfer
LOG_00068007,CUST_06734,2024-10-06,Cards,3.7,Card Management
LOG_00068008,CUST_09807,2023-05-26,Transfers,4.6,Login
LOG_00068009,CUST_09814,2025-03-24,Profile,7.1,Bill Payment
LOG_00068010,CUST_06997,2023-06-26,Payments,8.3,KYC Upload
LOG_00068011,CUST_08419,2026-04-05,Payments,3.5,Fund Transfer
LOG_00068012,CUST_03025,2024-09-20,Loans,17.2,Profile
LOG_00068013,CUST_02053,2024-06-25,Payments,8.0,Bill Payment
LOG_00068014,CUST_02106,2026-03-19,Loans,11.2,Balance Inquiry
LOG_00068015,CUST_06361,2025-06-07,Transfers,10.0,Profile
LOG_00068016,CUST_09343,2025-05-18,KYC,4.6,Profile
LOG_00068017,CUST_07140,2023-03-06,Accounts,15.0,Card Management
LOG_00068018,CUST_04744,2025-10-31,Cards,10.0,Profile
LOG_00068019,CUST_06529,2025-05-21,Cards,2.0,Bill Payment
LOG_00068020,CUST_07066,2023-05-27,Accounts,8.4,Profile
LOG_00068021,CUST_06317,2026-05-30,Cards,12.9,Fund Transfer
LOG_00068022,CUST_00350,2024-07-22,Cards,6.4,Profile
LOG_00068023,CUST_04828,2024-06-15,Profile,7.5,Balance Inquiry
LOG_00068024,CUST_06255,2025-08-15,KYC,5.9,Fund Transfer
LOG_00068025,CUST_03327,2025-09-13,Home,11.4,KYC Upload
LOG_00068026,CUST_05809,2025-07-30,KYC,3.8,KYC Upload
LOG_00068027,CUST_07395,2023-02-05,Profile,6.8,KYC Upload
LOG_00068028,CUST_00979,2024-03-27,Cards,7.4,Bill Payment
LOG_00068029,CUST_06247,2025-04-02,Transfers,16.5,Card Management
LOG_00068030,CUST_01950,2024-04-17,Home,15.3,Balance Inquiry
LOG_00068031,CUST_03318,2025-01-31,Profile,8.9,Card Management
LOG_00068032,CUST_10117,2023-01-06,KYC,25.2,Card Management
LOG_00068033,CUST_04251,2025-09-07,Accounts,9.4,KYC Upload
LOG_00068034,CUST_00082,2023-07-07,Accounts,12.2,KYC Upload
LOG_00068035,CUST_03645,2024-06-19,Cards,8.2,Balance Inquiry
LOG_00068036,CUST_00757,2023-09-26,KYC,21.7,Profile
LOG_00068037,CUST_00612,2026-04-13,Loans,7.2,Fund Transfer
LOG_00068038,CUST_07128,2025-07-19,KYC,13.9,Login
LOG_00068039,CUST_00147,2024-01-18,Transfers,5.6,KYC Upload
LOG_00068040,CUST_09312,2026-06-01,Payments,7.5,Fund Transfer
LOG_00068041,CUST_02089,2024-03-20,Home,11.6,Login
LOG_00068042,CUST_07419,2025-03-03,Cards,11.5,Login
LOG_00068043,CUST_00690,2025-05-23,Transfers,6.3,Bill Payment
LOG_00068044,CUST_07033,2025-08-22,Loans,11.4,Balance Inquiry
LOG_00068045,CUST_09606,2025-06-24,Home,10.1,Login
LOG_00068046,CUST_04574,2023-08-06,Cards,6.7,Card Management
LOG_00068047,CUST_01650,2026-06-23,KYC,21.8,Login
LOG_00068048,CUST_08364,2023-05-08,Home,6.4,Profile
LOG_00068049,CUST_00725,2025-10-31,KYC,3.1,Balance Inquiry
LOG_00068050,CUST_04851,2024-04-29,Accounts,6.5,Card Management
LOG_00068051,CUST_02440,2023-06-05,Home,7.2,Login
LOG_00068052,CUST_02581,2024-04-14,Transfers,15.3,Login
LOG_00068053,CUST_03849,2024-11-24,Accounts,13.6,Bill Payment
LOG_00068054,CUST_09177,2025-11-08,Transfers,7.4,Fund Transfer
LOG_00068055,CUST_05469,2025-07-02,Home,14.9,Bill Payment
LOG_00068056,CUST_07529,2025-06-20,Home,4.4,Balance Inquiry
LOG_00068057,CUST_00377,2024-12-24,Home,18.4,Balance Inquiry
LOG_00068058,CUST_06927,2023-07-28,KYC,12.9,Balance Inquiry
LOG_00068059,CUST_09433,2023-12-31,Cards,1.5,Login
LOG_00068060,CUST_06131,2026-04-07,Loans,3.1,KYC Upload
LOG_00068061,CUST_09119,2023-05-17,Cards,5.6,Fund Transfer
LOG_00068062,CUST_05825,2023-02-05,Loans,4.5,Fund Transfer
LOG_00068063,CUST_06886,2024-10-17,Payments,17.8,Bill Payment
LOG_00068064,CUST_09127,2025-08-08,Cards,15.3,Balance Inquiry
LOG_00068065,CUST_08936,2024-01-25,Transfers,18.9,Fund Transfer
LOG_00068066,CUST_01240,2023-11-17,Accounts,14.5,KYC Upload
LOG_00068067,CUST_08513,2026-01-25,Profile,6.3,KYC Upload
LOG_00068068,CUST_07223,2024-12-25,Accounts,6.8,Profile
LOG_00068069,CUST_07061,2025-02-10,Profile,18.6,Balance Inquiry
LOG_00068070,CUST_02260,2026-03-15,Cards,21.5,Balance Inquiry
LOG_00068071,CUST_09290,2024-03-15,Cards,3.4,Bill Payment
LOG_00068072,CUST_04149,2023-12-03,Profile,4.3,Balance Inquiry
LOG_00068073,CUST_04182,2025-01-12,Accounts,7.4,Profile
LOG_00068074,CUST_08443,2024-09-22,Transfers,10.2,Card Management
LOG_00068075,CUST_08689,2025-10-12,Profile,6.1,Profile
LOG_00068076,CUST_09344,2024-07-08,Profile,10.5,
LOG_00068077,CUST_00191,2025-06-30,Transfers,3.7,Bill Payment
LOG_00068078,CUST_02396,2025-03-29,Home,17.1,Card Management
LOG_00068079,CUST_08482,2024-06-24,Transfers,6.6,Bill Payment
LOG_00068080,CUST_00266,2024-08-28,KYC,11.7,KYC Upload
LOG_00068081,CUST_08086,2023-11-07,KYC,8.7,Profile
LOG_00068082,CUST_06752,2024-12-14,Loans,1.0,Fund Transfer
LOG_00068083,CUST_08651,2025-05-08,Payments,4.2,Card Management
LOG_00068084,CUST_07451,2025-11-29,KYC,10.4,Fund Transfer
LOG_00068085,CUST_06305,2026-05-22,Loans,9.5,Card Management
LOG_00068086,CUST_07193,2024-01-28,Payments,11.4,Card Management
LOG_00068087,CUST_08972,2023-07-18,Payments,10.9,Bill Payment
LOG_00068088,CUST_03164,2025-08-27,Cards,4.9,Bill Payment
LOG_00068089,CUST_08578,2023-04-09,Payments,2.9,Card Management
LOG_00068090,CUST_06935,2025-04-26,Accounts,6.2,Fund Transfer
LOG_00068091,CUST_00840,2023-05-04,Cards,6.4,KYC Upload
LOG_00068092,CUST_04097,2025-11-14,Home,14.9,Login
LOG_00068093,CUST_04727,2024-01-17,KYC,16.7,KYC Upload
LOG_00068094,CUST_08176,2026-03-13,KYC,4.7,KYC Upload
LOG_00068095,CUST_08968,2025-05-21,Accounts,16.8,KYC Upload
LOG_00068096,CUST_08062,2026-03-30,Cards,27.4,Profile
LOG_00068097,CUST_00508,2025-03-25,Transfers,13.2,Profile
LOG_00068098,CUST_00007,2026-08-07,Profile,16.2,Balance Inquiry
LOG_00068099,CUST_03722,2024-05-06,Payments,15.8,Profile
LOG_00068100,CUST_05516,2026-04-15,Accounts,8.4,Login
